date,variant,signal_time,nearest_option_tick_time,entry_option_tick_time,signal_to_entry_ms,nearest_tick_lag_ms,option_tick_gap_before_entry_ms,option_tick_gap_after_entry_ms,selected_expiry,selected_strike,atm_distance_points,spread_at_entry,bid_at_entry,ask_at_entry,ltp_at_entry,top_depth_at_entry,direction,symbol,entry_time,exit_time,entry_price,exit_price,points,gross_pnl,net_pnl,exit_reason,hold_seconds,mfe,mae,sensex_at_entry,sensex_move_3s,option_move_1s,option_move_3s,sync_passed,vacuum_available,vacuum_passed,spread_now,median_spread_10s,top_depth_now,median_top_depth_10s,time_bucket,regime
2026-05-05,A_impulse_only,2026-05-05T09:18:00.715733,2026-05-05T14:48:01,2026-05-05T14:48:01,284.267,284.267,1000.0,1000.0,2026-05-07,77000,0,1.3000000000000114,470.75,472.05,471.4,100.0,CE,BFO:SENSEX2650777000CE,2026-05-05T14:48:01,2026-05-05T14:48:04,471.4,471.75,0.35000000000002274,175.00000000001137,175.00000000001137,KILL_3S,3.0,1.4500000000000455,0.0,77009.52,26.49000000000524,0.3499999999999659,-5.9500000000000455,True,True,False,1.3000000000000114,1.349999999999966,100.0,120.0,14:00-15:00,choppy_fake_impulse
2026-05-05,A_impulse_only,2026-05-05T09:18:21.873207,2026-05-05T14:48:22,2026-05-05T14:48:22,126.793,126.793,1000.0,0.0,2026-05-07,77000,0,0.14999999999997726,464.35,464.5,464.4,220.0,CE,BFO:SENSEX2650777000CE,2026-05-05T14:48:22,2026-05-05T14:48:25,464.4,467.95,3.5500000000000114,1775.0000000000057,1775.0000000000057,TARGET_HIT,3.0,3.5500000000000114,-0.049999999999954525,77034.78,30.14999999999418,0.25,1.3500000000000227,True,True,False,0.14999999999997726,1.25,220.0,130.0,14:00-15:00,choppy_fake_impulse
2026-05-05,A_impulse_only,2026-05-05T09:19:01.716170,2026-05-05T14:49:02,2026-05-05T14:49:02,283.83,283.83,1000.0,1000.0,2026-05-07,77100,0,1.1999999999999886,411.6,412.8,413.0,100.0,CE,BFO:SENSEX2650777100CE,2026-05-05T14:49:02,2026-05-05T14:49:03,413.0,412.7,-0.30000000000001137,-150.00000000000568,-150.00000000000568,KILL_1S,1.0,0.0,-0.30000000000001137,77065.3,27.35000000000582,0.35000000000002274,-1.599999999999966,True,True,False,1.1999999999999886,1.174999999999983,100.0,110.0,14:00-15:00,choppy_fake_impulse
2026-05-05,A_impulse_only,2026-05-05T09:19:34.717538,2026-05-05T14:49:35,2026-05-05T14:49:35,282.462,282.462,2000.0,1000.0,2026-05-07,77100,0,1.150000000000034,411.2,412.35,411.3,80.0,CE,BFO:SENSEX2650777100CE,2026-05-05T14:49:35,2026-05-05T14:49:45,411.3,413.1,1.8000000000000114,900.0000000000057,900.0000000000057,MAX_HOLD,10.0,1.8000000000000114,-1.150000000000034,77116.36,37.08999999999651,0.0,0.5500000000000114,False,True,True,1.150000000000034,1.0500000000000114,80.0,180.0,14:00-15:00,liquidity_vacuum_impulse
2026-05-05,A_impulse_only,2026-05-05T09:20:47.183089,2026-05-05T14:50:47,2026-05-05T14:50:48,816.911,-183.089,1000.0,1000.0,2026-05-07,77100,0,1.0,433.25,434.25,434.0,80.0,PE,BFO:SENSEX2650777100PE,2026-05-05T14:50:48,2026-05-05T14:50:49,434.0,433.85,-0.14999999999997726,-74.99999999998863,-74.99999999998863,KILL_1S,1.0,0.0,-0.14999999999997726,77082.93,-32.86000000000058,-3.25,-4.399999999999977,False,True,False,1.0500000000000114,1.0500000000000114,120.0,120.0,14:00-15:00,choppy_fake_impulse
2026-05-05,A_impulse_only,2026-05-05T09:21:36.967857,2026-05-05T14:51:37,2026-05-05T14:51:37,32.143,32.143,1000.0,1000.0,2026-05-07,77000,0,1.0500000000000114,394.2,395.25,394.2,120.0,PE,BFO:SENSEX2650777000PE,2026-05-05T14:51:37,2026-05-05T14:51:38,394.2,393.9,-0.30000000000001137,-150.00000000000568,-150.00000000000568,KILL_1S,1.0,0.0,-0.30000000000001137,77038.68,-26.15000000000873,1.650000000000034,0.75,True,True,False,1.0500000000000114,0.9000000000000341,120.0,140.0,14:00-15:00,late_session_impulse
2026-05-05,A_impulse_only,2026-05-05T09:24:51.972956,2026-05-05T14:54:52,2026-05-05T14:54:52,27.044,27.044,1000.0,1000.0,2026-05-07,77000,0,1.1000000000000227,393.75,394.85,393.8,120.0,PE,BFO:SENSEX2650777000PE,2026-05-05T14:54:52,2026-05-05T14:54:53,393.8,396.8,3.0,1500.0,1500.0,TARGET_HIT,1.0,3.0,0.0,77017.27,-31.580000000001746,-1.3500000000000227,1.3999999999999773,False,True,False,1.1000000000000227,1.049999999999983,120.0,100.0,14:00-15:00,choppy_fake_impulse
2026-05-05,A_impulse_only,2026-05-05T09:26:24.221642,2026-05-05T14:56:24,2026-05-05T14:56:25,778.358,-221.642,1000.0,2000.0,2026-05-07,76900,0,0.6500000000000341,346.95,347.6,347.2,120.0,PE,BFO:SENSEX2650776900PE,2026-05-05T14:56:25,2026-05-05T14:56:27,347.2,345.95,-1.25,-625.0,-625.0,KILL_1S,2.0,0.0,-1.25,76945.82,-25.45999999999185,-2.0500000000000114,-3.6499999999999773,False,True,False,0.9000000000000341,0.9000000000000341,140.0,130.0,14:00-15:00,choppy_fake_impulse
2026-05-05,A_impulse_only,2026-05-05T09:26:42.313499,2026-05-05T14:56:42,2026-05-05T14:56:43,686.501,-313.499,1000.0,2000.0,2026-05-07,76900,0,0.6500000000000341,350.95,351.6,351.5,80.0,PE,BFO:SENSEX2650776900PE,2026-05-05T14:56:43,2026-05-05T14:56:47,351.5,351.55,0.05000000000001137,25.000000000005684,25.000000000005684,KILL_3S,4.0,0.5,0.0,76876.45,-39.870000000009895,1.1000000000000227,8.0,True,True,True,0.6499999999999773,0.8999999999999773,60.0,140.0,14:00-15:00,liquidity_vacuum_impulse
2026-05-05,A_impulse_only,2026-05-05T09:32:08.579065,2026-05-05T15:02:09,2026-05-05T15:02:09,420.935,420.935,1000.0,1000.0,2026-05-07,77100,0,1.1999999999999886,396.6,397.8,396.35,140.0,CE,BFO:SENSEX2650777100CE,2026-05-05T15:02:09,2026-05-05T15:02:19,396.35,396.55,0.19999999999998863,99.99999999999432,99.99999999999432,MAX_HOLD,10.0,2.4499999999999886,-1.4500000000000455,77052.75,32.520000000004075,-1.6499999999999773,-2.5500000000000114,False,True,False,1.1999999999999886,0.9499999999999886,140.0,160.0,15:00-15:30,late_session_impulse
2026-05-05,A_impulse_only,2026-05-05T09:35:54.743514,2026-05-05T15:05:55,2026-05-05T15:05:55,256.486,256.486,1000.0,1000.0,2026-05-07,77100,0,0.8999999999999773,380.75,381.65,381.75,360.0,CE,BFO:SENSEX2650777100CE,2026-05-05T15:05:55,2026-05-05T15:05:56,381.75,380.85,-0.8999999999999773,-449.99999999998863,-449.99999999998863,KILL_1S,1.0,0.0,-0.8999999999999773,77088.78,25.429999999993015,-1.349999999999966,-1.849999999999966,False,True,False,0.8999999999999773,1.0749999999999886,360.0,110.0,15:00-15:30,choppy_fake_impulse
2026-05-05,A_impulse_only,2026-05-05T09:37:56.032930,2026-05-05T15:07:56,2026-05-05T15:07:57,967.07,-32.93,1000.0,1000.0,2026-05-07,77000,0,0.75,397.9,398.65,398.2,40.0,PE,BFO:SENSEX2650777000PE,2026-05-05T15:07:57,2026-05-05T15:07:58,398.2,397.2,-1.0,-500.0,-500.0,KILL_1S,1.0,0.0,-1.0,77039.36,-25.110000000000582,1.5500000000000114,0.8499999999999659,True,True,False,0.6500000000000341,0.924999999999983,80.0,110.0,15:00-15:30,late_session_impulse
2026-05-05,A_impulse_only,2026-05-05T09:38:27.037680,2026-05-05T15:08:27,2026-05-05T15:08:28,962.32,-37.68,1000.0,1000.0,2026-05-07,77000,0,0.10000000000002274,459.0,459.1,459.0,200.0,CE,BFO:SENSEX2650777000CE,2026-05-05T15:08:28,2026-05-05T15:08:31,459.0,463.2,4.199999999999989,2099.9999999999945,2099.9999999999945,TARGET_HIT,3.0,4.199999999999989,0.0,77044.21,26.0,2.6499999999999773,0.9499999999999886,True,True,False,1.0500000000000114,1.0500000000000114,1040.0,120.0,15:00-15:30,choppy_fake_impulse
2026-05-05,A_impulse_only,2026-05-05T09:41:46.253272,2026-05-05T15:11:46,2026-05-05T15:11:48,1746.728,-253.272,2000.0,1000.0,2026-05-07,76900,0,0.6999999999999886,325.5,326.2,325.95,120.0,PE,BFO:SENSEX2650776900PE,2026-05-05T15:11:48,2026-05-05T15:11:49,325.95,325.9,-0.05000000000001137,-25.000000000005684,-25.000000000005684,KILL_1S,1.0,0.0,-0.05000000000001137,76931.49,-26.34000000001106,-0.05000000000001137,0.5,False,True,False,0.8000000000000114,0.75,120.0,120.0,15:00-15:30,choppy_fake_impulse
2026-05-05,B_impulse_plus_option_sync,2026-05-05T09:15:03.464335,2026-05-05T14:45:03,2026-05-05T14:45:04,535.665,-464.335,1000.0,1000.0,2026-05-07,76900,0,0.9000000000000341,332.4,333.3,334.45,80.0,PE,BFO:SENSEX2650776900PE,2026-05-05T14:45:04,2026-05-05T14:45:05,334.45,330.95,-3.5,-1750.0,-1750.0,STOP_HIT,1.0,0.0,-3.5,76892.51,-211.2100000000064,1.6000000000000227,-6.550000000000011,True,True,False,0.8499999999999659,0.9499999999999886,100.0,100.0,14:00-15:00,clean_trend_impulse
2026-05-05,B_impulse_plus_option_sync,2026-05-05T09:15:32.465406,2026-05-05T14:45:32,2026-05-05T14:45:33,534.594,-465.406,1000.0,1000.0,2026-05-07,76800,0,2.1000000000000227,615.3,617.4,617.95,120.0,CE,BFO:SENSEX2650776800CE,2026-05-05T14:45:33,2026-05-05T14:45:36,617.95,616.75,-1.2000000000000455,-600.0000000000227,-600.0000000000227,KILL_3S,3.0,0.5499999999999545,-1.2000000000000455,76849.35,41.43000000000757,2.699999999999932,0.4499999999999318,True,True,False,1.8000000000000682,1.75,220.0,160.0,14:00-15:00,late_session_impulse
2026-05-05,B_impulse_plus_option_sync,2026-05-05T09:17:07.716388,2026-05-05T14:47:08,2026-05-05T14:47:08,283.612,283.612,1000.0,1000.0,2026-05-07,77000,0,1.3999999999999773,464.75,466.15,467.05,60.0,CE,BFO:SENSEX2650777000CE,2026-05-05T14:47:08,2026-05-05T14:47:11,467.05,463.5,-3.5500000000000114,-1775.0000000000057,-1775.0000000000057,STOP_HIT,3.0,1.1499999999999773,-3.5500000000000114,77045.9,31.819999999992433,3.6999999999999886,4.300000000000011,True,True,False,1.3999999999999773,1.3000000000000114,60.0,90.0,14:00-15:00,late_session_impulse
2026-05-05,B_impulse_plus_option_sync,2026-05-05T09:18:00.715733,2026-05-05T14:48:01,2026-05-05T14:48:01,284.267,284.267,1000.0,1000.0,2026-05-07,77000,0,1.3000000000000114,470.75,472.05,471.4,100.0,CE,BFO:SENSEX2650777000CE,2026-05-05T14:48:01,2026-05-05T14:48:04,471.4,471.75,0.35000000000002274,175.00000000001137,175.00000000001137,KILL_3S,3.0,1.4500000000000455,0.0,77009.52,26.49000000000524,0.3499999999999659,-5.9500000000000455,True,True,False,1.3000000000000114,1.349999999999966,100.0,120.0,14:00-15:00,choppy_fake_impulse
2026-05-05,B_impulse_plus_option_sync,2026-05-05T09:18:21.873207,2026-05-05T14:48:22,2026-05-05T14:48:22,126.793,126.793,1000.0,0.0,2026-05-07,77000,0,0.14999999999997726,464.35,464.5,464.4,220.0,CE,BFO:SENSEX2650777000CE,2026-05-05T14:48:22,2026-05-05T14:48:25,464.4,467.95,3.5500000000000114,1775.0000000000057,1775.0000000000057,TARGET_HIT,3.0,3.5500000000000114,-0.049999999999954525,77034.78,30.14999999999418,0.25,1.3500000000000227,True,True,False,0.14999999999997726,1.25,220.0,130.0,14:00-15:00,choppy_fake_impulse
2026-05-05,B_impulse_plus_option_sync,2026-05-05T09:19:01.716170,2026-05-05T14:49:02,2026-05-05T14:49:02,283.83,283.83,1000.0,1000.0,2026-05-07,77100,0,1.1999999999999886,411.6,412.8,413.0,100.0,CE,BFO:SENSEX2650777100CE,2026-05-05T14:49:02,2026-05-05T14:49:03,413.0,412.7,-0.30000000000001137,-150.00000000000568,-150.00000000000568,KILL_1S,1.0,0.0,-0.30000000000001137,77065.3,27.35000000000582,0.35000000000002274,-1.599999999999966,True,True,False,1.1999999999999886,1.174999999999983,100.0,110.0,14:00-15:00,choppy_fake_impulse
2026-05-05,B_impulse_plus_option_sync,2026-05-05T09:20:53.045385,2026-05-05T14:50:53,2026-05-05T14:50:56,2954.615,-45.385,3000.0,1000.0,2026-05-07,77100,0,1.25,435.55,436.8,436.3,180.0,PE,BFO:SENSEX2650777100PE,2026-05-05T14:50:56,2026-05-05T14:50:59,436.3,442.0,5.699999999999989,2849.9999999999945,2849.9999999999945,TARGET_HIT,3.0,5.699999999999989,0.0,77059.0,-27.44000000000233,2.5500000000000114,-0.19999999999998863,True,True,False,1.25,1.0500000000000114,300.0,160.0,14:00-15:00,choppy_fake_impulse
2026-05-05,B_impulse_plus_option_sync,2026-05-05T09:21:36.967857,2026-05-05T14:51:37,2026-05-05T14:51:37,32.143,32.143,1000.0,1000.0,2026-05-07,77000,0,1.0500000000000114,394.2,395.25,394.2,120.0,PE,BFO:SENSEX2650777000PE,2026-05-05T14:51:37,2026-05-05T14:51:38,394.2,393.9,-0.30000000000001137,-150.00000000000568,-150.00000000000568,KILL_1S,1.0,0.0,-0.30000000000001137,77038.68,-26.15000000000873,1.650000000000034,0.75,True,True,False,1.0500000000000114,0.9000000000000341,120.0,140.0,14:00-15:00,late_session_impulse
2026-05-05,B_impulse_plus_option_sync,2026-05-05T09:26:42.313499,2026-05-05T14:56:42,2026-05-05T14:56:43,686.501,-313.499,1000.0,2000.0,2026-05-07,76900,0,0.6500000000000341,350.95,351.6,351.5,80.0,PE,BFO:SENSEX2650776900PE,2026-05-05T14:56:43,2026-05-05T14:56:47,351.5,351.55,0.05000000000001137,25.000000000005684,25.000000000005684,KILL_3S,4.0,0.5,0.0,76876.45,-39.870000000009895,1.1000000000000227,8.0,True,True,True,0.6499999999999773,0.8999999999999773,60.0,140.0,14:00-15:00,liquidity_vacuum_impulse
2026-05-05,B_impulse_plus_option_sync,2026-05-05T09:32:10.490873,2026-05-05T15:02:10,2026-05-05T15:02:12,1509.127,-490.873,2000.0,0.0,2026-05-07,77000,0,1.349999999999966,446.35,447.7,447.0,100.0,CE,BFO:SENSEX2650777000CE,2026-05-05T15:02:12,2026-05-05T15:02:14,447.0,443.0,-4.0,-2000.0,-2000.0,STOP_HIT,2.0,0.8000000000000114,-4.0,77045.77,28.330000000001746,1.1999999999999886,-1.3500000000000227,True,True,False,0.2999999999999545,1.25,100.0,100.0,15:00-15:30,late_session_impulse
2026-05-05,B_impulse_plus_option_sync,2026-05-05T09:37:56.032930,2026-05-05T15:07:56,2026-05-05T15:07:57,967.07,-32.93,1000.0,1000.0,2026-05-07,77000,0,0.75,397.9,398.65,398.2,40.0,PE,BFO:SENSEX2650777000PE,2026-05-05T15:07:57,2026-05-05T15:07:58,398.2,397.2,-1.0,-500.0,-500.0,KILL_1S,1.0,0.0,-1.0,77039.36,-25.110000000000582,1.5500000000000114,0.8499999999999659,True,True,False,0.6500000000000341,0.924999999999983,80.0,110.0,15:00-15:30,late_session_impulse
2026-05-05,B_impulse_plus_option_sync,2026-05-05T09:38:27.037680,2026-05-05T15:08:27,2026-05-05T15:08:28,962.32,-37.68,1000.0,1000.0,2026-05-07,77000,0,0.10000000000002274,459.0,459.1,459.0,200.0,CE,BFO:SENSEX2650777000CE,2026-05-05T15:08:28,2026-05-05T15:08:31,459.0,463.2,4.199999999999989,2099.9999999999945,2099.9999999999945,TARGET_HIT,3.0,4.199999999999989,0.0,77044.21,26.0,2.6499999999999773,0.9499999999999886,True,True,False,1.0500000000000114,1.0500000000000114,1040.0,120.0,15:00-15:30,choppy_fake_impulse
2026-05-05,C_impulse_plus_sync_plus_liquidity_vacuum,2026-05-05T09:26:42.313499,2026-05-05T14:56:42,2026-05-05T14:56:43,686.501,-313.499,1000.0,2000.0,2026-05-07,76900,0,0.6500000000000341,350.95,351.6,351.5,80.0,PE,BFO:SENSEX2650776900PE,2026-05-05T14:56:43,2026-05-05T14:56:47,351.5,351.55,0.05000000000001137,25.000000000005684,25.000000000005684,KILL_3S,4.0,0.5,0.0,76876.45,-39.870000000009895,1.1000000000000227,8.0,True,True,True,0.6499999999999773,0.8999999999999773,60.0,140.0,14:00-15:00,liquidity_vacuum_impulse
2026-04-29,A_impulse_only,2026-04-29T09:39:05.415994,2026-04-29T15:09:05,2026-04-29T15:09:07,1584.006,-415.994,2000.0,1000.0,2026-04-30,77200,0,0.3499999999999943,164.0,164.35,164.65,260.0,PE,BFO:SENSEX26APR77200PE,2026-04-29T15:09:07,2026-04-29T15:09:08,164.65,164.0,-0.6500000000000057,-325.00000000000284,-325.00000000000284,KILL_1S,1.0,0.0,-0.6500000000000057,77198.33,-25.039999999993597,-1.3500000000000227,-0.8000000000000114,False,True,False,0.5,0.4750000000000085,220.0,240.0,15:00-15:30,choppy_fake_impulse
2026-04-30,A_impulse_only,2026-04-30T09:15:00.671331,2026-04-30T14:45:01,2026-04-30T14:45:01,328.669,328.669,1000.0,1000.0,2026-04-30,77000,0,0.049999999999998934,12.55,12.6,12.55,3580.0,PE,BFO:SENSEX26APR77000PE,2026-04-30T14:45:01,2026-04-30T14:45:02,12.55,12.05,-0.5,-250.0,-250.0,KILL_1S,1.0,0.0,-0.5,76955.89,-58.320000000006985,0.8500000000000014,0.9500000000000011,True,True,False,0.049999999999998934,0.05000000000000071,3580.0,2560.0,14:00-15:00,choppy_fake_impulse
2026-04-30,A_impulse_only,2026-04-30T09:15:17.653492,2026-04-30T14:45:18,2026-04-30T14:45:18,346.508,346.508,1000.0,1000.0,2026-04-30,76800,0,1.8500000000000227,459.95,461.8,460.0,660.0,CE,BFO:SENSEX26APR76800CE,2026-04-30T14:45:18,2026-04-30T14:45:19,460.0,457.9,-2.1000000000000227,-1050.0000000000114,-1050.0000000000114,KILL_1S,1.0,0.0,-2.1000000000000227,76848.48,38.44999999999709,-1.0,-1.3999999999999773,False,True,False,1.8500000000000227,1.8000000000000114,660.0,440.0,14:00-15:00,choppy_fake_impulse
2026-04-30,A_impulse_only,2026-04-30T09:16:39.655416,2026-04-30T14:46:40,2026-04-30T14:46:40,344.584,344.584,1000.0,1000.0,2026-04-30,76800,0,0.050000000000000266,3.05,3.1,3.05,25760.0,PE,BFO:SENSEX26APR76800PE,2026-04-30T14:46:40,2026-04-30T14:46:41,3.05,3.0,-0.04999999999999982,-24.99999999999991,-24.99999999999991,KILL_1S,1.0,0.0,-0.04999999999999982,76841.75,-31.00999999999476,0.04999999999999982,0.0,True,True,False,0.050000000000000266,0.04999999999999982,25760.0,33040.0,14:00-15:00,choppy_fake_impulse
2026-04-30,A_impulse_only,2026-04-30T09:17:00.654505,2026-04-30T14:47:01,2026-04-30T14:47:01,345.495,345.495,1000.0,1000.0,2026-04-30,76800,0,0.04999999999999982,2.75,2.8,2.8,33440.0,PE,BFO:SENSEX26APR76800PE,2026-04-30T14:47:01,2026-04-30T14:47:02,2.8,2.75,-0.04999999999999982,-24.99999999999991,-24.99999999999991,KILL_1S,1.0,0.0,-0.04999999999999982,76779.06,-25.94000000000233,-0.04999999999999982,-0.10000000000000009,False,True,False,0.04999999999999982,0.050000000000000044,33440.0,27750.0,14:00-15:00,choppy_fake_impulse
2026-04-30,A_impulse_only,2026-04-30T09:19:28.903147,2026-04-30T14:49:29,2026-04-30T14:49:29,96.853,96.853,1000.0,1000.0,2026-04-30,76800,0,0.050000000000000266,2.55,2.6,2.6,49200.0,PE,BFO:SENSEX26APR76800PE,2026-04-30T14:49:29,2026-04-30T14:49:32,2.6,2.85,0.25,125.0,125.0,KILL_3S,3.0,0.2999999999999998,0.0,76775.71,-28.319999999992433,0.04999999999999982,0.19999999999999973,True,True,False,0.050000000000000266,0.04999999999999982,49200.0,56080.0,14:00-15:00,choppy_fake_impulse
2026-04-30,A_impulse_only,2026-04-30T09:20:21.905905,2026-04-30T14:50:22,2026-04-30T14:50:22,94.095,94.095,1000.0,1000.0,2026-04-30,76700,0,0.04999999999999982,2.85,2.9,2.9,41720.0,PE,BFO:SENSEX26APR76700PE,2026-04-30T14:50:22,2026-04-30T14:50:23,2.9,2.85,-0.04999999999999982,-24.99999999999991,-24.99999999999991,KILL_1S,1.0,0.0,-0.04999999999999982,76723.88,-37.20999999999185,0.1499999999999999,0.5,True,True,False,0.04999999999999982,0.04999999999999982,41720.0,41700.0,14:00-15:00,late_session_impulse
2026-04-30,A_impulse_only,2026-04-30T09:28:38.651794,2026-04-30T14:58:39,2026-04-30T14:58:39,348.206,348.206,1000.0,1000.0,2026-04-30,76600,0,0.050000000000000044,1.3,1.35,1.3,15680.0,PE,BFO:SENSEX26APR76600PE,2026-04-30T14:58:39,2026-04-30T14:58:42,1.3,1.45,0.1499999999999999,74.99999999999996,74.99999999999996,KILL_3S,3.0,0.1499999999999999,0.0,76565.29,-27.970000000001164,0.0,0.050000000000000044,False,True,False,0.050000000000000044,0.050000000000000044,15680.0,18280.0,14:00-15:00,choppy_fake_impulse
2026-04-30,A_impulse_only,2026-04-30T09:50:21.915659,2026-04-30T15:20:22,2026-04-30T15:20:22,84.341,84.341,1000.0,1000.0,2026-04-30,76700,0,0.05000000000000002,0.15,0.2,0.2,430380.0,PE,BFO:SENSEX26APR76700PE,2026-04-30T15:20:22,2026-04-30T15:20:23,0.2,0.15,-0.05000000000000002,-25.000000000000007,-25.000000000000007,KILL_1S,1.0,0.0,-0.05000000000000002,76670.73,-28.029999999998836,0.05000000000000002,0.05000000000000002,True,True,False,0.05000000000000002,0.05000000000000002,430380.0,501260.0,15:00-15:30,choppy_fake_impulse
2026-04-30,A_impulse_only,2026-04-30T09:51:33.960839,2026-04-30T15:21:34,2026-04-30T15:21:34,39.161,39.161,1000.0,1000.0,2026-04-30,76600,0,0.05,0.05,0.1,0.1,1722900.0,PE,BFO:SENSEX26APR76600PE,2026-04-30T15:21:34,2026-04-30T15:21:35,0.1,0.1,0.0,0.0,0.0,KILL_1S,1.0,0.0,0.0,76638.02,-30.089999999996508,0.05,0.0,True,True,False,0.05,0.05,1722900.0,1713960.0,15:00-15:30,choppy_fake_impulse
2026-04-30,A_impulse_only,2026-04-30T09:51:50.079460,2026-04-30T15:21:50,2026-04-30T15:21:51,920.54,-79.46,1000.0,1000.0,2026-04-30,76700,0,0.6500000000000057,208.45,209.1,209.0,180.0,CE,BFO:SENSEX26APR76700CE,2026-04-30T15:21:51,2026-04-30T15:21:54,209.0,209.25,0.25,125.0,125.0,KILL_3S,3.0,0.75,0.0,76655.88,29.54000000000815,0.8000000000000114,1.0500000000000114,True,True,False,0.549999999999983,0.5499999999999972,140.0,170.0,15:00-15:30,choppy_fake_impulse
2026-04-30,A_impulse_only,2026-04-30T09:52:43.224636,2026-04-30T15:22:43,2026-04-30T15:22:44,775.364,-224.636,1000.0,1000.0,2026-04-30,76700,0,0.6500000000000057,197.85,198.5,198.45,340.0,CE,BFO:SENSEX26APR76700CE,2026-04-30T15:22:44,2026-04-30T15:22:45,198.45,197.75,-0.6999999999999886,-349.9999999999943,-349.9999999999943,KILL_1S,1.0,0.0,-0.6999999999999886,76698.81,28.539999999993597,0.09999999999999432,-0.15000000000000568,True,True,False,0.6500000000000057,0.5500000000000114,680.0,430.0,15:00-15:30,late_session_impulse
2026-04-30,A_impulse_only,2026-04-30T09:53:15.173534,2026-04-30T15:23:15,2026-04-30T15:23:16,826.466,-173.534,1000.0,1000.0,2026-04-30,76700,0,0.25,205.4,205.65,205.85,60.0,CE,BFO:SENSEX26APR76700CE,2026-04-30T15:23:16,2026-04-30T15:23:17,205.85,205.15,-0.6999999999999886,-349.9999999999943,-349.9999999999943,KILL_1S,1.0,0.0,-0.6999999999999886,76674.21,25.15000000000873,0.10000000000002274,-0.09999999999999432,True,True,False,0.6499999999999773,0.6999999999999886,360.0,360.0,15:00-15:30,choppy_fake_impulse
2026-04-30,A_impulse_only,2026-04-30T09:56:16.426853,2026-04-30T15:26:16,2026-04-30T15:26:17,573.147,-426.853,1000.0,1000.0,2026-04-30,76600,0,1.0500000000000114,312.7,313.75,312.9,120.0,CE,BFO:SENSEX26APR76600CE,2026-04-30T15:26:17,2026-04-30T15:26:27,312.9,315.0,2.1000000000000227,1050.0000000000114,1050.0000000000114,MAX_HOLD,10.0,2.1000000000000227,0.0,76647.65,25.679999999993015,0.39999999999997726,0.6000000000000227,True,True,False,0.8000000000000114,0.8249999999999886,760.0,340.0,15:00-15:30,choppy_fake_impulse
2026-04-30,A_impulse_only,2026-04-30T09:57:53.498172,2026-04-30T15:27:53,2026-04-30T15:27:54,501.828,-498.172,1000.0,2000.0,2026-04-30,76600,0,0.05,0.0,0.05,0.05,254540.0,PE,BFO:SENSEX26APR76600PE,2026-04-30T15:27:54,2026-04-30T15:27:56,0.05,0.05,0.0,0.0,0.0,KILL_1S,2.0,0.0,0.0,76571.67,-27.24000000000524,0.0,0.0,False,True,False,0.05,0.05,257820.0,257440.0,15:00-15:30,choppy_fake_impulse
2026-04-30,B_impulse_plus_option_sync,2026-04-30T09:15:00.671331,2026-04-30T14:45:01,2026-04-30T14:45:01,328.669,328.669,1000.0,1000.0,2026-04-30,77000,0,0.049999999999998934,12.55,12.6,12.55,3580.0,PE,BFO:SENSEX26APR77000PE,2026-04-30T14:45:01,2026-04-30T14:45:02,12.55,12.05,-0.5,-250.0,-250.0,KILL_1S,1.0,0.0,-0.5,76955.89,-58.320000000006985,0.8500000000000014,0.9500000000000011,True,True,False,0.049999999999998934,0.05000000000000071,3580.0,2560.0,14:00-15:00,choppy_fake_impulse
2026-04-30,B_impulse_plus_option_sync,2026-04-30T09:16:39.655416,2026-04-30T14:46:40,2026-04-30T14:46:40,344.584,344.584,1000.0,1000.0,2026-04-30,76800,0,0.050000000000000266,3.05,3.1,3.05,25760.0,PE,BFO:SENSEX26APR76800PE,2026-04-30T14:46:40,2026-04-30T14:46:41,3.05,3.0,-0.04999999999999982,-24.99999999999991,-24.99999999999991,KILL_1S,1.0,0.0,-0.04999999999999982,76841.75,-31.00999999999476,0.04999999999999982,0.0,True,True,False,0.050000000000000266,0.04999999999999982,25760.0,33040.0,14:00-15:00,choppy_fake_impulse
2026-04-30,B_impulse_plus_option_sync,2026-04-30T09:19:28.903147,2026-04-30T14:49:29,2026-04-30T14:49:29,96.853,96.853,1000.0,1000.0,2026-04-30,76800,0,0.050000000000000266,2.55,2.6,2.6,49200.0,PE,BFO:SENSEX26APR76800PE,2026-04-30T14:49:29,2026-04-30T14:49:32,2.6,2.85,0.25,125.0,125.0,KILL_3S,3.0,0.2999999999999998,0.0,76775.71,-28.319999999992433,0.04999999999999982,0.19999999999999973,True,True,False,0.050000000000000266,0.04999999999999982,49200.0,56080.0,14:00-15:00,choppy_fake_impulse
2026-04-30,B_impulse_plus_option_sync,2026-04-30T09:20:21.905905,2026-04-30T14:50:22,2026-04-30T14:50:22,94.095,94.095,1000.0,1000.0,2026-04-30,76700,0,0.04999999999999982,2.85,2.9,2.9,41720.0,PE,BFO:SENSEX26APR76700PE,2026-04-30T14:50:22,2026-04-30T14:50:23,2.9,2.85,-0.04999999999999982,-24.99999999999991,-24.99999999999991,KILL_1S,1.0,0.0,-0.04999999999999982,76723.88,-37.20999999999185,0.1499999999999999,0.5,True,True,False,0.04999999999999982,0.04999999999999982,41720.0,41700.0,14:00-15:00,late_session_impulse
