trade_id,entry_time,symbol,signal_kind,side,entry_price,target_price,quantity,exit_time,exit_reason,exit_price,net_pnl,tick_count_term,runup_5s_term,runup_10s_term,drawdown_5s_term,drawdown_10s_term,mfe_term,mae_term,first_plus_0_5_sec_term,first_minus_1_sec_term,is_tail,is_win,weak_confirm10_term,sharp_dd10_term
BFO:SENSEX2631975100PE|2026-03-19T10:00:09.117322,2026-03-19 10:00:09.117322,BFO:SENSEX2631975100PE,REVERSAL_PUT,PUT,365.75,368.75,1580.0,2026-03-19 10:04:26.684671,MANUAL_EXIT,312.2,-84609.00000000001,175.0,-1.0500000000000114,-1.0500000000000114,-6.699999999999989,-7.149999999999977,0.35000000000002274,-59.94999999999999,,0.882678,True,False,True,True
BFO:SENSEX2631974800CE|2026-03-19T10:05:35.267364,2026-03-19 10:05:35.267364,BFO:SENSEX2631974800CE,CONTINUATION_CALL,CALL,400.05,403.05,1440.0,2026-03-19 10:05:36.424539,TARGET_HIT,403.05,4320.0,1.0,5.5,5.5,5.5,5.5,5.5,5.5,0.732636,,False,True,False,False
BFO:SENSEX2631975200PE|2026-03-19T10:10:01.468622,2026-03-19 10:10:01.468622,BFO:SENSEX2631975200PE,CONTINUATION_PUT,PUT,369.7,372.7,1560.0,2026-03-19 10:10:03.654320,TARGET_HIT,372.7,4680.0,2.0,4.400000000000034,4.400000000000034,1.0500000000000114,1.0500000000000114,4.400000000000034,1.0500000000000114,0.531378,,False,True,False,False
BFO:SENSEX2631975100PE|2026-03-19T10:15:01.576536,2026-03-19 10:15:01.576536,BFO:SENSEX2631975100PE,CONTINUATION_PUT,PUT,364.7,367.7,1580.0,2026-03-19 10:15:02.690848,TARGET_HIT,367.7,4740.0,,,,,,,,,,False,True,False,False
BFO:SENSEX2631975100PE|2026-03-19T10:20:02.358870,2026-03-19 10:20:02.358870,BFO:SENSEX2631975100PE,CONTINUATION_PUT,PUT,379.8,382.8,1520.0,2026-03-19 10:27:54.656934,MANUAL_EXIT,263.8,-176320.0,332.0,-0.5,0.3499999999999659,-1.1999999999999886,-5.300000000000011,0.3499999999999659,-129.70000000000002,,1.64113,True,False,True,True
BFO:SENSEX2631974800CE|2026-03-19T10:30:01.465720,2026-03-19 10:30:01.465720,BFO:SENSEX2631974800CE,CONTINUATION_CALL,CALL,408.5,411.5,1400.0,2026-03-19 10:30:04.762635,TARGET_HIT,411.5,4200.0,1.0,2.5,2.5,2.5,2.5,2.5,2.5,2.53428,,False,True,False,False
BFO:SENSEX2631974800CE|2026-03-19T10:35:04.437831,2026-03-19 10:35:04.437831,BFO:SENSEX2631974800CE,REVERSAL_CALL,CALL,385.0,388.0,1500.0,2026-03-19 10:35:37.333287,TARGET_HIT,388.0,4500.0,23.0,2.8500000000000227,2.8500000000000227,-3.1499999999999773,-4.550000000000011,2.8500000000000227,-10.5,1.562169,0.562169,False,True,False,True
BFO:SENSEX2631975000CE|2026-03-19T10:40:10.409532,2026-03-19 10:40:10.409532,BFO:SENSEX2631975000CE,CONTINUATION_CALL,CALL,328.25,331.25,1760.0,2026-03-19 10:44:51.236762,TARGET_HIT,331.25,5280.0,201.0,0.5500000000000114,0.5500000000000114,-4.899999999999977,-16.850000000000023,3.1999999999999886,-50.89999999999998,1.590468,0.590468,False,True,True,True
BFO:SENSEX2631975400PE|2026-03-19T10:45:00.835766,2026-03-19 10:45:00.835766,BFO:SENSEX2631975400PE,REVERSAL_PUT,PUT,366.95,369.95,1580.0,2026-03-19 10:45:05.228671,TARGET_HIT,369.95,4740.0,1.0,-1.1499999999999773,-1.1499999999999773,-1.1499999999999773,-1.1499999999999773,-1.1499999999999773,-1.1499999999999773,,3.164234,False,True,True,False
BFO:SENSEX2631975200PE|2026-03-19T10:50:02.819677,2026-03-19 10:50:02.819677,BFO:SENSEX2631975200PE,CONTINUATION_PUT,PUT,302.95,305.95,1900.0,2026-03-19 10:50:13.781588,TARGET_HIT,305.95,5700.0,7.0,73.25,73.25,-5.199999999999989,-5.199999999999989,73.25,-5.199999999999989,3.180323,2.180323,False,True,False,True
BFO:SENSEX2631975300PE|2026-03-19T10:55:37.447887,2026-03-19 10:55:37.447887,BFO:SENSEX2631975300PE,REVERSAL_PUT,PUT,366.0,369.0,1580.0,2026-03-19 10:55:38.542610,TARGET_HIT,369.0,4740.0,,,,,,,,,,False,True,False,False
BFO:SENSEX2631975200PE|2026-03-19T11:00:21.384680,2026-03-19 11:00:21.384680,BFO:SENSEX2631975200PE,CONTINUATION_PUT,PUT,331.6,334.6,1740.0,2026-03-19 11:00:22.534086,TARGET_HIT,334.6,5220.0,,,,,,,,,,False,True,False,False
BFO:SENSEX2631975200PE|2026-03-19T11:05:08.760533,2026-03-19 11:05:08.760533,BFO:SENSEX2631975200PE,CONTINUATION_PUT,PUT,340.65,343.65,1700.0,2026-03-19 11:05:14.227583,TARGET_HIT,343.65,5100.0,4.0,-0.19999999999998863,16.650000000000034,-1.8999999999999773,-1.8999999999999773,16.650000000000034,-1.8999999999999773,5.239467,0.239467,False,True,False,False
BFO:SENSEX2631975100PE|2026-03-19T11:10:12.973608,2026-03-19 11:10:12.973608,BFO:SENSEX2631975100PE,CONTINUATION_PUT,PUT,280.9,283.9,2060.0,2026-03-19 11:10:21.722279,TARGET_HIT,283.9,6180.0,3.0,-0.5999999999999659,2.2000000000000455,-1.8999999999999773,-1.8999999999999773,2.2000000000000455,-1.8999999999999773,8.026392,3.026392,False,True,False,False
BFO:SENSEX2631975000PE|2026-03-19T11:15:14.661355,2026-03-19 11:15:14.661355,BFO:SENSEX2631975000PE,CONTINUATION_PUT,PUT,272.8,275.8,2120.0,2026-03-19 11:15:16.841854,TARGET_HIT,275.8,6360.0,1.0,4.449999999999989,4.449999999999989,4.449999999999989,4.449999999999989,4.449999999999989,4.449999999999989,1.338645,,False,True,False,False
BFO:SENSEX2631974700CE|2026-03-19T11:20:00.944840,2026-03-19 11:20:00.944840,BFO:SENSEX2631974700CE,CONTINUATION_CALL,CALL,327.25,330.25,1780.0,2026-03-19 11:20:12.978775,TARGET_HIT,330.25,5340.0,7.0,0.14999999999997726,0.25,-3.5,-3.5,0.25,-3.5,,4.05516,False,True,True,True
BFO:SENSEX2631975200PE|2026-03-19T11:40:02.280529,2026-03-19 11:40:02.280529,BFO:SENSEX2631975200PE,CONTINUATION_PUT,PUT,325.9,328.9,1760.0,2026-03-19 11:40:11.109702,TARGET_HIT,328.9,5280.0,7.0,0.20000000000004547,4.25,-2.5,-2.5,4.25,-2.5,5.719471,0.719471,False,True,False,False
BFO:SENSEX2631975100PE|2026-03-19T11:45:17.667998,2026-03-19 11:45:17.667998,BFO:SENSEX2631975100PE,REVERSAL_PUT,PUT,255.35,258.35,2260.0,2026-03-19 11:45:18.772586,TARGET_HIT,258.35,6780.000000000065,,,,,,,,,,False,True,False,False
BFO:SENSEX2631974800CE|2026-03-19T11:55:18.019630,2026-03-19 11:55:18.019630,BFO:SENSEX2631974800CE,CONTINUATION_CALL,CALL,308.6,311.6,1860.0,2026-03-19 11:56:10.695143,TARGET_HIT,311.6,5580.0,32.0,1.0499999999999545,1.0499999999999545,-1.4500000000000455,-17.80000000000001,2.7999999999999545,-21.30000000000001,3.98037,4.98037,False,True,False,True
BFO:SENSEX2631975200PE|2026-03-19T12:00:11.183066,2026-03-19 12:00:11.183066,BFO:SENSEX2631975200PE,REVERSAL_PUT,PUT,309.8,312.8,1860.0,2026-03-19 12:00:20.029701,TARGET_HIT,312.8,5580.0,5.0,0.44999999999998863,1.3999999999999773,-0.6000000000000227,-0.6000000000000227,1.3999999999999773,-0.6000000000000227,6.816934,,False,True,False,False
BFO:SENSEX2631975200PE|2026-03-19T12:05:27.013252,2026-03-19 12:05:27.013252,BFO:SENSEX2631975200PE,CONTINUATION_PUT,PUT,323.3,326.3,1780.0,2026-03-19 12:05:28.118475,TARGET_HIT,326.3,5340.0,,,,,,,,,,False,True,False,False
BFO:SENSEX2631974900CE|2026-03-19T12:15:21.349376,2026-03-19 12:15:21.349376,BFO:SENSEX2631974900CE,CONTINUATION_CALL,CALL,279.7,282.7,2060.0,2026-03-19 12:15:25.779419,TARGET_HIT,282.7,6180.0,1.0,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,,1.650624,False,True,True,False
BFO:SENSEX2631975200PE|2026-03-19T12:25:08.014775,2026-03-19 12:25:08.014775,BFO:SENSEX2631975200PE,CONTINUATION_PUT,PUT,273.6,276.6,2100.0,2026-03-19 12:25:20.116198,TARGET_HIT,276.6,6300.0,10.0,-0.8000000000000114,2.5499999999999545,-3.2000000000000455,-3.2000000000000455,3.75,-3.2000000000000455,7.985225,0.985225,False,True,False,True
BFO:SENSEX2631974900CE|2026-03-19T12:30:04.317931,2026-03-19 12:30:04.317931,BFO:SENSEX2631974900CE,CONTINUATION_CALL,CALL,260.0,263.0,2220.0,2026-03-19 12:30:10.892236,TARGET_HIT,263.0,6660.0,4.0,1.1999999999999886,17.30000000000001,-1.8999999999999773,-1.8999999999999773,17.30000000000001,-1.8999999999999773,2.682069,4.682069,False,True,False,False
