entry_date,trade_id,source_file,signal_family,signal_kind,side,symbol,entry_time,entry_hm,tod_bucket,source_candle_start,trigger_price,underlying_spot,entry_price,target_price,quantity,exit_time,exit_reason,exit_price,net_pnl_effective,holding_seconds,holding_bucket,tick_count,runup_5s,runup_10s,runup_15s,dd_5s,dd_10s,dd_15s,mfe_points,mae_points,first_plus_0_5_sec,first_minus_1_sec,early_failure_logged,early_behavior_class,pnl_severity,outcome_class,exit_path_class,trade_nature
2026-03-11,BFO:SENSEX2631277200PE|2026-03-11T14:45:02.408448,11Mar_trades.jsonl,UNKNOWN,UNKNOWN,PUT,BFO:SENSEX2631277200PE,2026-03-11 14:45:02.408448,14:45:02,POST_1PM,2026-03-11 14:45:00,77028.28,77006.59,582.15,585.15,500.0,2026-03-11 14:51:54.003223,TARGET_HIT,585.15,1500.0,411.594775,LONG_300S_PLUS,189,-3.75,-3.75,-3.0,-5.7999999999999545,-7.149999999999977,-7.149999999999977,6.300000000000068,-35.25,267.728842,2.142114,False,FAILED_EARLY_CONFIRM_AND_DD,SMALL_WIN,WIN,TARGET_HIT,RECOVERY_TARGET_WIN
2026-03-11,BFO:SENSEX2631276700CE|2026-03-11T15:05:03.515234,11Mar_trades.jsonl,UNKNOWN,UNKNOWN,CALL,BFO:SENSEX2631276700CE,2026-03-11 15:05:03.515234,15:05:03,POST_1PM,2026-03-11 15:05:00,76925.36,76936.05,610.7,613.7,500.0,2026-03-11 15:05:10.488184,TARGET_HIT,613.7,1500.0,6.97295,SCALP_0_15S,3,0.5499999999999545,3.6499999999999773,3.6499999999999773,-0.40000000000009095,-0.40000000000009095,-0.40000000000009095,3.6499999999999773,-0.40000000000009095,4.634312,,False,CLEAN_EARLY_CONFIRM,SMALL_WIN,WIN,TARGET_HIT,CLEAN_MOMENTUM_SCALP_WIN
2026-03-11,BFO:SENSEX2631277100PE|2026-03-11T15:10:05.292111,11Mar_trades.jsonl,UNKNOWN,UNKNOWN,PUT,BFO:SENSEX2631277100PE,2026-03-11 15:10:05.292111,15:10:05,POST_1PM,2026-03-11 15:10:00,76898.87,76888.59,573.2,576.2,500.0,2026-03-11 15:10:59.566357,TARGET_HIT,576.2,1500.0,54.274246,SHORT_15_60S,24,-0.7000000000000455,-0.7000000000000455,-0.7000000000000455,-4.0,-5.800000000000068,-8.5,4.649999999999977,-10.25,52.005747,4.380292,False,FAILED_EARLY_CONFIRM_AND_DD,SMALL_WIN,WIN,TARGET_HIT,RECOVERY_TARGET_WIN
2026-03-11,BFO:SENSEX2631277000PE|2026-03-11T15:15:16.902939,11Mar_trades.jsonl,UNKNOWN,UNKNOWN,PUT,BFO:SENSEX2631277000PE,2026-03-11 15:15:16.902939,15:15:16,POST_1PM,2026-03-11 15:15:00,76836.57,76835.73,515.0,518.0,500.0,2026-03-11 15:22:27.432314,TARGET_HIT,518.0,1500.0,430.529375,LONG_300S_PLUS,200,-0.7000000000000455,-0.7000000000000455,-0.7000000000000455,-5.850000000000023,-6.300000000000011,-6.300000000000011,3.2000000000000455,-32.60000000000002,17.164314,4.275419,False,FAILED_EARLY_CONFIRM_AND_DD,SMALL_WIN,WIN,TARGET_HIT,RECOVERY_TARGET_WIN
2026-03-11,BFO:SENSEX2631277000PE|2026-03-11T15:25:26.079209,11Mar_trades.jsonl,UNKNOWN,UNKNOWN,PUT,BFO:SENSEX2631277000PE,2026-03-11 15:25:26.079209,15:25:26,POST_1PM,2026-03-11 15:25:00,76820.79,76808.76,514.3,517.3,500.0,2026-03-11 15:25:35.360545,TARGET_HIT,517.3,1500.0,9.281336,SCALP_0_15S,4,2.050000000000068,4.050000000000068,4.050000000000068,-0.25,-0.25,-0.25,4.050000000000068,-0.25,2.125726,,False,CLEAN_EARLY_CONFIRM,SMALL_WIN,WIN,TARGET_HIT,CLEAN_MOMENTUM_SCALP_WIN
2026-03-11,BFO:SENSEX2631277000PE|2026-03-11T15:30:01.292068,11Mar_trades.jsonl,UNKNOWN,UNKNOWN,PUT,BFO:SENSEX2631277000PE,2026-03-11 15:30:01.292068,15:30:01,POST_1PM,2026-03-11 15:30:00,76800.84,76789.51,560.0,563.0,500.0,,,,,,nan,2596,0.0,0.0,0.0,0.0,-0.8500000000000227,-0.8500000000000227,0.0,-0.8500000000000227,,,False,WEAK_CONFIRM_ONLY,UNKNOWN,UNKNOWN,OPEN_OR_UNKNOWN,OPEN_OR_INCOMPLETE
2026-03-12,BFO:SENSEX2631275900CE|2026-03-12T09:31:04.538847,12Mar_trades.jsonl,UNKNOWN,UNKNOWN,CALL,BFO:SENSEX2631275900CE,2026-03-12 09:31:04.538847,09:31:04,PRE_1PM,2026-03-12 09:30:00,76058.16,76071.27,352.55,355.55,840.0,2026-03-12 09:31:36.442809,TARGET_HIT,355.55,2520.0,31.903962,SHORT_15_60S,15,-6.850000000000023,-4.0,-4.0,-11.350000000000023,-11.350000000000023,-13.650000000000034,4.199999999999989,-13.650000000000034,25.513142,2.1978,False,FAILED_EARLY_CONFIRM_AND_DD,SMALL_WIN,WIN,TARGET_HIT,RECOVERY_TARGET_WIN
2026-03-12,BFO:SENSEX2631276200PE|2026-03-12T09:35:04.303082,12Mar_trades.jsonl,UNKNOWN,UNKNOWN,PUT,BFO:SENSEX2631276200PE,2026-03-12 09:35:04.303082,09:35:04,PRE_1PM,2026-03-12 09:35:00,76018.99,76016.64,380.95,383.95,780.0,2026-03-12 09:35:06.511373,TARGET_HIT,383.95,2340.0,2.208291,SCALP_0_15S,1,4.800000000000011,4.800000000000011,4.800000000000011,4.800000000000011,4.800000000000011,4.800000000000011,4.800000000000011,4.800000000000011,2.208291,,False,CLEAN_EARLY_CONFIRM,SMALL_WIN,WIN,TARGET_HIT,CLEAN_MOMENTUM_SCALP_WIN
2026-03-12,BFO:SENSEX2631276100PE|2026-03-12T09:40:04.286441,12Mar_trades.jsonl,UNKNOWN,UNKNOWN,PUT,BFO:SENSEX2631276100PE,2026-03-12 09:40:04.286441,09:40:04,PRE_1PM,2026-03-12 09:40:00,75933.93,75930.97,355.7,358.7,840.0,,,,,,nan,27,1.4499999999999886,1.4499999999999886,1.4499999999999886,-1.75,-5.699999999999989,-11.149999999999977,1.4499999999999886,-18.599999999999966,4.316471,2.204414,False,SHARP_DD_BUT_CONFIRMED,UNKNOWN,UNKNOWN,OPEN_OR_UNKNOWN,OPEN_OR_INCOMPLETE
2026-03-12,BFO:SENSEX2631275800CE|2026-03-12T09:45:02.008060,12Mar_trades.jsonl,UNKNOWN,UNKNOWN,CALL,BFO:SENSEX2631275800CE,2026-03-12 09:45:02.008060,09:45:02,PRE_1PM,2026-03-12 09:45:00,76032.71,76048.83,403.0,406.0,740.0,,,,,,nan,8,1.25,1.25,1.25,-1.6999999999999886,-9.199999999999989,-9.199999999999989,1.8999999999999773,-9.199999999999989,2.224769,4.344214,False,SHARP_DD_BUT_CONFIRMED,UNKNOWN,UNKNOWN,OPEN_OR_UNKNOWN,OPEN_OR_INCOMPLETE
2026-03-12,BFO:SENSEX2631276300PE|2026-03-12T09:50:35.537824,12Mar_trades.jsonl,UNKNOWN,UNKNOWN,PUT,BFO:SENSEX2631276300PE,2026-03-12 09:50:35.537824,09:50:35,PRE_1PM,2026-03-12 09:50:00,76073.78,76071.19,410.55,413.55,720.0,,,,,,nan,16,1.8999999999999773,1.8999999999999773,1.8999999999999773,1.4499999999999886,-3.75,-10.150000000000034,1.8999999999999773,-14.100000000000023,2.182429,8.544593,False,SHARP_DD_BUT_CONFIRMED,UNKNOWN,UNKNOWN,OPEN_OR_UNKNOWN,OPEN_OR_INCOMPLETE
2026-03-12,BFO:SENSEX2631276000CE|2026-03-12T09:56:49.823278,12Mar_trades.jsonl,UNKNOWN,UNKNOWN,CALL,BFO:SENSEX2631276000CE,2026-03-12 09:56:49.823278,09:56:49,PRE_1PM,2026-03-12 09:55:00,76213.86,76214.31,404.1,407.1,720.0,2026-03-12 09:57:02.699773,TARGET_HIT,407.1,2160.0,12.876495,SCALP_0_15S,6,-0.5500000000000114,-0.5500000000000114,4.75,-2.3000000000000114,-8.100000000000023,-8.100000000000023,4.75,-8.100000000000023,12.876495,4.376801,False,FAILED_EARLY_CONFIRM_AND_DD,SMALL_WIN,WIN,TARGET_HIT,RECOVERY_TARGET_WIN
2026-03-12,BFO:SENSEX2631276100CE|2026-03-12T10:00:07.428700,12Mar_trades.jsonl,UNKNOWN,UNKNOWN,CALL,BFO:SENSEX2631276100CE,2026-03-12 10:00:07.428700,10:00:07,PRE_1PM,2026-03-12 10:00:00,76336.87,76337.39,439.7,442.7,680.0,,,,,,nan,10,0.1500000000000341,0.1500000000000341,0.1500000000000341,-5.649999999999977,-5.649999999999977,-15.099999999999966,0.1500000000000341,-21.149999999999977,,2.216264,False,FAILED_EARLY_CONFIRM_AND_DD,UNKNOWN,UNKNOWN,OPEN_OR_UNKNOWN,OPEN_OR_INCOMPLETE
2026-03-12,BFO:SENSEX2631276500PE|2026-03-12T10:05:00.483662,12Mar_trades.jsonl,UNKNOWN,UNKNOWN,PUT,BFO:SENSEX2631276500PE,2026-03-12 10:05:00.483662,10:05:00,PRE_1PM,2026-03-12 10:05:00,76293.13,76278.73,419.75,422.75,700.0,2026-03-12 10:05:02.675982,TARGET_HIT,422.75,2100.0,2.19232,SCALP_0_15S,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.19232,,False,CLEAN_EARLY_CONFIRM,SMALL_WIN,WIN,TARGET_HIT,CLEAN_MOMENTUM_SCALP_WIN
2026-03-12,BFO:SENSEX2631276300PE|2026-03-12T10:13:40.902715,12Mar_trades.jsonl,UNKNOWN,UNKNOWN,PUT,BFO:SENSEX2631276300PE,2026-03-12 10:13:40.902715,10:13:40,PRE_1PM,2026-03-12 10:10:00,76108.22,76107.67,389.9,392.9,740.0,2026-03-12 10:13:43.121872,TARGET_HIT,392.9,2220.0,2.219157,SCALP_0_15S,1,3.5500000000000114,3.5500000000000114,3.5500000000000114,3.5500000000000114,3.5500000000000114,3.5500000000000114,3.5500000000000114,3.5500000000000114,2.219157,,False,CLEAN_EARLY_CONFIRM,SMALL_WIN,WIN,TARGET_HIT,CLEAN_MOMENTUM_SCALP_WIN
2026-03-12,BFO:SENSEX2631276300PE|2026-03-12T10:15:06.151938,12Mar_trades.jsonl,UNKNOWN,UNKNOWN,PUT,BFO:SENSEX2631276300PE,2026-03-12 10:15:06.151938,10:15:06,PRE_1PM,2026-03-12 10:15:00,76061.97,76061.63,406.65,409.65,720.0,,,,,,nan,23,1.8500000000000227,1.8500000000000227,1.8500000000000227,-0.0999999999999659,-7.0499999999999545,-7.0499999999999545,1.8500000000000227,-10.549999999999955,2.213717,8.56903,False,SHARP_DD_BUT_CONFIRMED,UNKNOWN,UNKNOWN,OPEN_OR_UNKNOWN,OPEN_OR_INCOMPLETE
2026-03-12,BFO:SENSEX2631275900CE|2026-03-12T10:20:06.409172,12Mar_trades.jsonl,UNKNOWN,UNKNOWN,CALL,BFO:SENSEX2631275900CE,2026-03-12 10:20:06.409172,10:20:06,PRE_1PM,2026-03-12 10:20:00,76081.44,76091.68,370.0,373.0,820.0,,,,,,nan,3,-2.5,-2.5,-2.5,-5.199999999999989,-6.949999999999989,-6.949999999999989,-2.5,-6.949999999999989,,2.279045,False,FAILED_EARLY_CONFIRM_AND_DD,UNKNOWN,UNKNOWN,OPEN_OR_UNKNOWN,OPEN_OR_INCOMPLETE
2026-03-12,BFO:SENSEX2631275900CE|2026-03-12T10:25:06.713080,12Mar_trades.jsonl,UNKNOWN,UNKNOWN,CALL,BFO:SENSEX2631275900CE,2026-03-12 10:25:06.713080,10:25:06,PRE_1PM,2026-03-12 10:25:00,76107.22,76112.16,396.55,399.55,740.0,2026-03-12 10:25:08.916635,TARGET_HIT,399.55,2220.0,2.203555,SCALP_0_15S,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.203555,,False,CLEAN_EARLY_CONFIRM,SMALL_WIN,WIN,TARGET_HIT,CLEAN_MOMENTUM_SCALP_WIN
2026-03-12,BFO:SENSEX2631276100CE|2026-03-12T10:30:26.597161,12Mar_trades.jsonl,UNKNOWN,UNKNOWN,CALL,BFO:SENSEX2631276100CE,2026-03-12 10:30:26.597161,10:30:26,PRE_1PM,2026-03-12 10:30:00,76265.45,76271.93,377.35,380.35,780.0,2026-03-12 10:33:21.542203,TARGET_HIT,380.35,2340.0,174.945042,MEDIUM_60_300S,81,-0.8000000000000114,-0.8000000000000114,-0.8000000000000114,-5.0,-5.0,-6.850000000000023,3.25,-92.85000000000002,162.127779,2.208336,False,FAILED_EARLY_CONFIRM_AND_DD,SMALL_WIN,WIN,TARGET_HIT,RECOVERY_TARGET_WIN
2026-03-12,BFO:SENSEX2631276100CE|2026-03-12T10:35:00.998331,12Mar_trades.jsonl,UNKNOWN,UNKNOWN,CALL,BFO:SENSEX2631276100CE,2026-03-12 10:35:00.998331,10:35:00,PRE_1PM,2026-03-12 10:35:00,76317.94,76318.48,402.35,405.35,740.0,2026-03-12 10:35:09.002595,TARGET_HIT,405.35,2220.0,8.004264,SCALP_0_15S,7,0.5499999999999545,8.449999999999989,8.449999999999989,-5.7000000000000455,-5.7000000000000455,-5.7000000000000455,8.449999999999989,-5.7000000000000455,1.233519,3.502827,False,SHARP_DD_BUT_CONFIRMED,SMALL_WIN,WIN,TARGET_HIT,RECOVERY_TARGET_WIN
2026-03-12,BFO:SENSEX2631276200CE|2026-03-12T10:40:05.049322,12Mar_trades.jsonl,UNKNOWN,UNKNOWN,CALL,BFO:SENSEX2631276200CE,2026-03-12 10:40:05.049322,10:40:05,PRE_1PM,2026-03-12 10:40:00,76398.29,76398.55,396.05,399.05,860.0,2026-03-12 10:40:34.434301,TARGET_HIT,399.05,2580.0,29.384979,SHORT_15_60S,26,0.9499999999999886,0.9499999999999886,0.9499999999999886,-7.800000000000011,-7.800000000000011,-7.800000000000011,3.75,-7.800000000000011,1.223215,3.474538,False,FAILED_EARLY_CONFIRM_AND_DD,SMALL_WIN,WIN,TARGET_HIT,RECOVERY_TARGET_WIN
2026-03-12,BFO:SENSEX2631276500PE|2026-03-12T10:45:07.382527,12Mar_trades.jsonl,UNKNOWN,UNKNOWN,PUT,BFO:SENSEX2631276500PE,2026-03-12 10:45:07.382527,10:45:07,PRE_1PM,2026-03-12 10:45:00,76309.0,76308.14,348.95,351.95,1000.0,2026-03-12 10:46:53.681167,TARGET_HIT,351.95,3000.0,106.29864,MEDIUM_60_300S,92,-0.6499999999999773,-0.6499999999999773,-0.6499999999999773,-13.899999999999977,-13.899999999999977,-13.899999999999977,4.0,-19.649999999999977,37.014346,2.423659,False,FAILED_EARLY_CONFIRM_AND_DD,SMALL_WIN,WIN,TARGET_HIT,RECOVERY_TARGET_WIN
2026-03-12,BFO:SENSEX2631276100CE|2026-03-12T10:50:08.380673,12Mar_trades.jsonl,UNKNOWN,UNKNOWN,CALL,BFO:SENSEX2631276100CE,2026-03-12 10:50:08.380673,10:50:08,PRE_1PM,2026-03-12 10:50:00,76330.56,76334.53,396.0,399.0,880.0,2026-03-12 10:53:25.900253,TARGET_HIT,399.0,2640.0,197.51958,MEDIUM_60_300S,170,-5.0,0.25,0.25,-6.649999999999977,-6.649999999999977,-13.449999999999989,6.350000000000023,-62.10000000000002,195.279085,1.216928,False,FAILED_EARLY_CONFIRM_AND_DD,SMALL_WIN,WIN,TARGET_HIT,RECOVERY_TARGET_WIN
2026-03-12,BFO:SENSEX2631276100CE|2026-03-12T10:55:17.037264,12Mar_trades.jsonl,UNKNOWN,UNKNOWN,CALL,BFO:SENSEX2631276100CE,2026-03-12 10:55:17.037264,10:55:17,PRE_1PM,2026-03-12 10:55:00,76343.9,76344.46,406.4,409.4,860.0,2026-03-12 10:57:02.098266,TARGET_HIT,409.4,2580.0,105.061002,MEDIUM_60_300S,93,0.30000000000001137,0.30000000000001137,0.30000000000001137,-14.0,-22.649999999999977,-22.649999999999977,6.900000000000034,-52.0,103.936749,2.317312,False,FAILED_EARLY_CONFIRM_AND_DD,SMALL_WIN,WIN,TARGET_HIT,RECOVERY_TARGET_WIN
2026-03-12,BFO:SENSEX2631276300CE|2026-03-12T11:00:09.868275,12Mar_trades.jsonl,UNKNOWN,UNKNOWN,CALL,BFO:SENSEX2631276300CE,2026-03-12 11:00:09.868275,11:00:09,PRE_1PM,2026-03-12 11:00:00,76477.96,76478.23,361.7,364.7,960.0,2026-03-12 11:01:30.000863,TARGET_HIT,364.7,2880.0,80.132588,MEDIUM_60_300S,70,0.9499999999999886,0.9499999999999886,0.9499999999999886,-6.649999999999977,-11.800000000000011,-15.099999999999966,5.75,-15.099999999999966,2.430269,3.555694,False,FAILED_EARLY_CONFIRM_AND_DD,SMALL_WIN,WIN,TARGET_HIT,RECOVERY_TARGET_WIN
2026-03-12,BFO:SENSEX2631276400CE|2026-03-12T11:05:03.674300,12Mar_trades.jsonl,UNKNOWN,UNKNOWN,CALL,BFO:SENSEX2631276400CE,2026-03-12 11:05:03.674300,11:05:03,PRE_1PM,2026-03-12 11:05:00,76562.54,76567.61,346.7,349.7,1000.0,2026-03-12 11:05:06.041504,TARGET_HIT,349.7,3000.0,2.367204,SCALP_0_15S,2,3.3000000000000114,3.3000000000000114,3.3000000000000114,2.4499999999999886,2.4499999999999886,2.4499999999999886,3.3000000000000114,2.4499999999999886,1.230263,,False,CLEAN_EARLY_CONFIRM,SMALL_WIN,WIN,TARGET_HIT,CLEAN_MOMENTUM_SCALP_WIN
2026-03-12,BFO:SENSEX2631276500PE|2026-03-12T11:20:09.714590,12Mar_trades.jsonl,UNKNOWN,UNKNOWN,PUT,BFO:SENSEX2631276500PE,2026-03-12 11:20:09.714590,11:20:09,PRE_1PM,2026-03-12 11:20:00,76294.53,76281.21,345.5,348.5,1000.0,2026-03-12 11:20:16.639131,TARGET_HIT,348.5,3000.0,6.924541,SCALP_0_15S,6,0.8999999999999773,10.850000000000023,10.850000000000023,-2.6000000000000227,-2.6000000000000227,-2.6000000000000227,10.850000000000023,-2.6000000000000227,1.211912,2.323907,False,CLEAN_EARLY_CONFIRM,SMALL_WIN,WIN,TARGET_HIT,CLEAN_MOMENTUM_SCALP_WIN
2026-03-12,BFO:SENSEX2631276500PE|2026-03-12T11:30:03.399613,12Mar_trades.jsonl,UNKNOWN,UNKNOWN,PUT,BFO:SENSEX2631276500PE,2026-03-12 11:30:03.399613,11:30:03,PRE_1PM,2026-03-12 11:30:00,76342.31,76342.18,335.55,338.55,900.0,2026-03-12 11:30:08.117738,TARGET_HIT,338.55,2700.0,4.718125,SCALP_0_15S,4,3.75,3.75,3.75,-1.0500000000000114,-1.0500000000000114,-1.0500000000000114,3.75,-1.0500000000000114,4.718125,2.39824,False,CLEAN_EARLY_CONFIRM,SMALL_WIN,WIN,TARGET_HIT,CLEAN_MOMENTUM_SCALP_WIN
2026-03-12,BFO:SENSEX2631276500PE|2026-03-12T11:35:22.849519,12Mar_trades.jsonl,UNKNOWN,UNKNOWN,PUT,BFO:SENSEX2631276500PE,2026-03-12 11:35:22.849519,11:35:22,PRE_1PM,2026-03-12 11:35:00,76319.87,76312.35,331.85,334.85,920.0,2026-03-12 11:37:12.694054,TARGET_HIT,334.85,2760.0,109.844535,MEDIUM_60_300S,96,-0.4500000000000455,-0.4500000000000455,1.6999999999999886,-6.75,-6.75,-6.75,3.9499999999999886,-16.600000000000023,10.473487,2.389585,False,FAILED_EARLY_CONFIRM_AND_DD,SMALL_WIN,WIN,TARGET_HIT,RECOVERY_TARGET_WIN
2026-03-12,BFO:SENSEX2631276500PE|2026-03-12T11:40:21.080919,12Mar_trades.jsonl,UNKNOWN,UNKNOWN,PUT,BFO:SENSEX2631276500PE,2026-03-12 11:40:21.080919,11:40:21,PRE_1PM,2026-03-12 11:40:00,76292.17,76287.72,324.45,327.45,920.0,2026-03-12 11:41:43.203212,TARGET_HIT,327.45,2760.0,82.122293,MEDIUM_60_300S,72,-2.3999999999999773,-2.3999999999999773,-2.3999999999999773,-4.25,-11.899999999999977,-15.099999999999966,3.9499999999999886,-38.39999999999998,80.9705,1.238262,False,FAILED_EARLY_CONFIRM_AND_DD,SMALL_WIN,WIN,TARGET_HIT,RECOVERY_TARGET_WIN
2026-03-12,BFO:SENSEX2631276200CE|2026-03-12T11:45:32.438708,12Mar_trades.jsonl,UNKNOWN,UNKNOWN,CALL,BFO:SENSEX2631276200CE,2026-03-12 11:45:32.438708,11:45:32,PRE_1PM,2026-03-12 11:45:00,76371.58,76383.98,344.75,347.75,860.0,2026-03-12 11:45:55.401023,TARGET_HIT,347.75,2580.0,22.962315,SHORT_15_60S,20,-2.1499999999999773,-2.1499999999999773,-2.1499999999999773,-10.050000000000011,-10.050000000000011,-10.050000000000011,6.949999999999989,-10.050000000000011,18.402738,1.239262,False,FAILED_EARLY_CONFIRM_AND_DD,SMALL_WIN,WIN,TARGET_HIT,RECOVERY_TARGET_WIN
2026-03-12,BFO:SENSEX2631276500PE|2026-03-12T11:50:05.187298,12Mar_trades.jsonl,UNKNOWN,UNKNOWN,PUT,BFO:SENSEX2631276500PE,2026-03-12 11:50:05.187298,11:50:05,PRE_1PM,2026-03-12 11:50:00,76281.41,76281.39,327.8,330.8,960.0,2026-03-12 13:05:23.402837,TARGET_HIT,330.8,2880.0,4518.215539,LONG_300S_PLUS,3966,-0.6999999999999886,-0.6999999999999886,-0.6999999999999886,-2.1000000000000227,-17.55000000000001,-20.80000000000001,6.550000000000011,-145.4,4518.215539,1.222631,False,FAILED_EARLY_CONFIRM_AND_DD,SMALL_WIN,WIN,TARGET_HIT,RECOVERY_TARGET_WIN
2026-03-12,BFO:SENSEX2631276000CE|2026-03-12T13:10:04.187959,12Mar_trades.jsonl,UNKNOWN,UNKNOWN,CALL,BFO:SENSEX2631276000CE,2026-03-12 13:10:04.187959,13:10:04,POST_1PM,2026-03-12 13:10:00,76231.92,76237.21,303.6,306.6,640.0,,,,,,nan,29,0.2999999999999545,2.7999999999999545,2.7999999999999545,-2.3000000000000114,-2.3000000000000114,-7.900000000000034,2.7999999999999545,-10.100000000000023,6.85042,1.231194,False,CLEAN_EARLY_CONFIRM,UNKNOWN,UNKNOWN,OPEN_OR_UNKNOWN,OPEN_OR_INCOMPLETE
2026-03-12,BFO:SENSEX2631276100CE|2026-03-12T13:15:22.036766,12Mar_trades.jsonl,UNKNOWN,UNKNOWN,CALL,BFO:SENSEX2631276100CE,2026-03-12 13:15:22.036766,13:15:22,POST_1PM,2026-03-12 13:15:00,76334.12,76340.18,318.95,321.95,620.0,2026-03-12 13:15:50.439352,TARGET_HIT,321.95,1860.0,28.402586,SHORT_15_60S,25,1.8500000000000227,1.8500000000000227,1.8500000000000227,-5.5,-5.5,-5.550000000000011,5.75,-14.449999999999989,1.19848,3.452143,False,SHARP_DD_BUT_CONFIRMED,SMALL_WIN,WIN,TARGET_HIT,RECOVERY_TARGET_WIN
2026-03-12,BFO:SENSEX2631276500PE|2026-03-12T13:20:05.793469,12Mar_trades.jsonl,UNKNOWN,UNKNOWN,PUT,BFO:SENSEX2631276500PE,2026-03-12 13:20:05.793469,13:20:05,POST_1PM,2026-03-12 13:20:00,76288.61,76287.43,281.0,284.0,700.0,2026-03-12 13:21:12.838698,TARGET_HIT,284.0,2100.0,67.045229,MEDIUM_60_300S,59,-1.3500000000000227,-1.3500000000000227,-1.3500000000000227,-6.100000000000023,-9.899999999999977,-11.350000000000023,4.100000000000023,-14.800000000000011,48.921677,1.187872,False,FAILED_EARLY_CONFIRM_AND_DD,SMALL_WIN,WIN,TARGET_HIT,RECOVERY_TARGET_WIN
2026-03-12,BFO:SENSEX2631276200CE|2026-03-12T13:25:49.315754,12Mar_trades.jsonl,UNKNOWN,UNKNOWN,CALL,BFO:SENSEX2631276200CE,2026-03-12 13:25:49.315754,13:25:49,POST_1PM,2026-03-12 13:25:00,76393.99,76399.55,300.05,303.05,660.0,2026-03-12 13:25:50.557562,TARGET_HIT,303.05,1980.0,1.241808,SCALP_0_15S,1,5.599999999999966,5.599999999999966,5.599999999999966,5.599999999999966,5.599999999999966,5.599999999999966,5.599999999999966,5.599999999999966,1.241808,,False,CLEAN_EARLY_CONFIRM,SMALL_WIN,WIN,TARGET_HIT,CLEAN_MOMENTUM_SCALP_WIN
2026-03-13,BFO:SENSEX2631975300CE|2026-03-13T09:30:04.129011,trades.jsonl,UNKNOWN,UNKNOWN,CALL,BFO:SENSEX2631975300CE,2026-03-13 09:30:04.129011,09:30:04,PRE_1PM,2026-03-13 09:30:00,75509.89,75511.47,1108.05,1111.05,440.0,2026-03-13 09:30:14.246581,TARGET_HIT,1111.05,1320.0,10.11757,SCALP_0_15S,9,0.0,2.150000000000091,3.0,-9.950000000000045,-9.950000000000045,-9.950000000000045,3.0,-9.950000000000045,9.014631,2.288011,False,SHARP_DD_BUT_CONFIRMED,SMALL_WIN,WIN,TARGET_HIT,RECOVERY_TARGET_WIN
2026-03-13,BFO:SENSEX2631975700PE|2026-03-13T09:35:07.607640,trades.jsonl,UNKNOWN,UNKNOWN,PUT,BFO:SENSEX2631975700PE,2026-03-13 09:35:07.607640,09:35:07,PRE_1PM,2026-03-13 09:35:00,75461.7,75461.29,1002.7,1005.7,500.0,2026-03-13 09:35:12.175625,TARGET_HIT,1005.7,1500.0,4.567985,SCALP_0_15S,4,3.0,3.0,3.0,-0.4500000000000455,-0.4500000000000455,-0.4500000000000455,3.0,-0.4500000000000455,4.567985,,False,CLEAN_EARLY_CONFIRM,SMALL_WIN,WIN,TARGET_HIT,CLEAN_MOMENTUM_SCALP_WIN
2026-03-13,BFO:SENSEX2631975300CE|2026-03-13T09:40:12.016079,trades.jsonl,UNKNOWN,UNKNOWN,CALL,BFO:SENSEX2631975300CE,2026-03-13 09:40:12.016079,09:40:12,PRE_1PM,2026-03-13 09:40:00,75490.71,75493.76,1094.05,1097.05,460.0,2026-03-13 09:40:22.112311,TARGET_HIT,1097.05,1380.0,10.096232,SCALP_0_15S,9,1.25,1.7000000000000455,3.0,-3.849999999999909,-3.849999999999909,-3.849999999999909,3.0,-3.849999999999909,1.209457,3.420254,False,SHARP_DD_BUT_CONFIRMED,SMALL_WIN,WIN,TARGET_HIT,RECOVERY_TARGET_WIN
2026-03-13,BFO:SENSEX2631975600PE|2026-03-13T09:45:05.249752,trades.jsonl,UNKNOWN,UNKNOWN,PUT,BFO:SENSEX2631975600PE,2026-03-13 09:45:05.249752,09:45:05,PRE_1PM,2026-03-13 09:45:00,75394.72,75388.57,989.25,992.25,520.0,2026-03-13 09:45:06.484985,TARGET_HIT,992.25,1560.0,1.235233,SCALP_0_15S,1,5.350000000000023,5.350000000000023,5.350000000000023,5.350000000000023,5.350000000000023,5.350000000000023,5.350000000000023,5.350000000000023,1.235233,,False,CLEAN_EARLY_CONFIRM,SMALL_WIN,WIN,TARGET_HIT,CLEAN_MOMENTUM_SCALP_WIN
2026-03-13,BFO:SENSEX2631975500PE|2026-03-13T09:50:01.101181,trades.jsonl,UNKNOWN,UNKNOWN,PUT,BFO:SENSEX2631975500PE,2026-03-13 09:50:01.101181,09:50:01,PRE_1PM,2026-03-13 09:50:00,75328.88,75324.51,1007.5,1010.5,500.0,2026-03-13 09:50:07.926153,TARGET_HIT,1010.5,1500.0,6.824972,SCALP_0_15S,6,2.5,3.0,3.0,-1.6000000000000227,-1.6000000000000227,-1.6000000000000227,3.0,-1.6000000000000227,4.588482,2.372569,False,CLEAN_EARLY_CONFIRM,SMALL_WIN,WIN,TARGET_HIT,CLEAN_MOMENTUM_SCALP_WIN
