trade_id,date,symbol,signal_kind,side,entry_time,exit_time,entry_price,exit_price,gross_pnl,net_pnl,exit_reason,hold_seconds,matched_enriched,matched_events,matched_trade_ticks,matched_underlying_ticks,match_status,exclusion_reason,entry_order_id,exit_order_id,mfe,mae,pre_or_post_1pm,continuation_or_reversal,call_or_put,entry_slippage_points,exit_slippage_points,trade_tick_path,trade_tick_safe_id
20260325T143501|BFO:SENSEX26MAR75600PE|CONTINUATION_PUT|PUT,2026-03-25,BFO:SENSEX26MAR75600PE,CONTINUATION_PUT,PUT,2026-03-25T14:35:01.786908,2026-03-25T14:35:11.777853,261.65,263.65,1000.0,1000.0,TARGET_HIT,9.990945,True,True,False,False,reconciled,,PAPER-ENTRY-111,PAPER-EXIT-112,5.0,-6.699999999999989,POST_1PM,CONTINUATION,PUT,0.0,-3.0,,20260325T143501_BFO_SENSEX26MAR75600PE_CONTINUATION_PUT_PUT
20260325T144009|BFO:SENSEX26MAR75200CE|CONTINUATION_CALL|CALL,2026-03-25,BFO:SENSEX26MAR75200CE,CONTINUATION_CALL,CALL,2026-03-25T14:40:09.711356,2026-03-25T14:40:10.826885,248.3,251.3,1500.0,1500.0,TARGET_HIT,1.115529,True,True,False,False,reconciled,,PAPER-ENTRY-113,PAPER-EXIT-114,18.0,0.0,POST_1PM,CONTINUATION,CALL,0.0,-15.0,,20260325T144009_BFO_SENSEX26MAR75200CE_CONTINUATION_CALL_CALL
20260325T144516|BFO:SENSEX26MAR75300CE|CONTINUATION_CALL|CALL,2026-03-25,BFO:SENSEX26MAR75300CE,CONTINUATION_CALL,CALL,2026-03-25T14:45:17.436078,2026-03-25T14:45:33.783064,215.65,206.05,-4799.999999999997,-4799.999999999997,EARLY_RISK_EXIT,16.346986,True,True,False,False,reconciled,,PAPER-ENTRY-115,PAPER-EXIT-117,0.0,-9.599999999999994,POST_1PM,CONTINUATION,CALL,0.0,0.0,,20260325T144516_BFO_SENSEX26MAR75300CE_CONTINUATION_CALL_CALL
20260327T092001|BFO:SENSEX2640274600PE|CONTINUATION_PUT|PUT,2026-03-27,BFO:SENSEX2640274600PE,CONTINUATION_PUT,PUT,2026-03-27T09:20:01.825694,2026-03-27T09:20:02.944240,1172.4,1175.4,1500.0,1500.0,TARGET_HIT,1.118546,True,True,False,False,reconciled,,PAPER-ENTRY-1,PAPER-EXIT-2,7.5,0.0,PRE_1PM,CONTINUATION,PUT,0.0,-4.5,,20260327T092001_BFO_SENSEX2640274600PE_CONTINUATION_PUT_PUT
20260327T093002|BFO:SENSEX2640274600PE|CONTINUATION_PUT|PUT,2026-03-27,BFO:SENSEX2640274600PE,CONTINUATION_PUT,PUT,2026-03-27T09:30:02.474909,2026-03-27T09:30:03.603462,1160.5,1163.5,1500.0,1500.0,TARGET_HIT,1.128553,True,True,False,False,reconciled,,PAPER-ENTRY-3,PAPER-EXIT-4,4.25,0.0,PRE_1PM,CONTINUATION,PUT,0.0,-1.25,,20260327T093002_BFO_SENSEX2640274600PE_CONTINUATION_PUT_PUT
20260327T093501|BFO:SENSEX2640274500PE|CONTINUATION_PUT|PUT,2026-03-27,BFO:SENSEX2640274500PE,CONTINUATION_PUT,PUT,2026-03-27T09:35:01.310544,2026-03-27T09:35:02.435294,1188.35,1191.35,1500.0,1500.0,TARGET_HIT,1.12475,True,True,False,False,reconciled,,PAPER-ENTRY-5,PAPER-EXIT-6,10.0,0.0,PRE_1PM,CONTINUATION,PUT,0.0,-7.0,,20260327T093501_BFO_SENSEX2640274500PE_CONTINUATION_PUT_PUT
20260327T094001|BFO:SENSEX2640274100CE|CONTINUATION_CALL|CALL,2026-03-27,BFO:SENSEX2640274100CE,CONTINUATION_CALL,CALL,2026-03-27T09:40:01.777786,2026-03-27T09:40:04.022837,1354.0,1357.0,1500.0,1500.0,TARGET_HIT,2.245051,True,True,False,False,reconciled,,PAPER-ENTRY-7,PAPER-EXIT-8,4.4500000000000455,0.0,PRE_1PM,CONTINUATION,CALL,4.9500000000000455,-1.4500000000000455,,20260327T094001_BFO_SENSEX2640274100CE_CONTINUATION_CALL_CALL
20260327T095010|BFO:SENSEX2640274600PE|CONTINUATION_PUT|PUT,2026-03-27,BFO:SENSEX2640274600PE,CONTINUATION_PUT,PUT,2026-03-27T09:50:11.180930,2026-03-27T09:50:16.864683,1211.15,1214.15,1500.0,1500.0,TARGET_HIT,5.683753,True,True,False,False,reconciled,,PAPER-ENTRY-9,PAPER-EXIT-10,3.6499999999998636,-4.100000000000136,PRE_1PM,CONTINUATION,PUT,0.0,-0.6499999999998636,,20260327T095010_BFO_SENSEX2640274600PE_CONTINUATION_PUT_PUT
20260327T095502|BFO:SENSEX2640274500PE|CONTINUATION_PUT|PUT,2026-03-27,BFO:SENSEX2640274500PE,CONTINUATION_PUT,PUT,2026-03-27T09:55:02.426657,2026-03-27T09:55:13.800847,1198.0,1200.0,1000.0,1000.0,TARGET_HIT,11.37419,True,True,False,False,reconciled,,PAPER-ENTRY-11,PAPER-EXIT-12,2.0,-4.7000000000000455,PRE_1PM,CONTINUATION,PUT,0.0,0.0,,20260327T095502_BFO_SENSEX2640274500PE_CONTINUATION_PUT_PUT
20260327T100001|BFO:SENSEX2640274400PE|CONTINUATION_PUT|PUT,2026-03-27,BFO:SENSEX2640274400PE,CONTINUATION_PUT,PUT,2026-03-27T10:00:01.330167,2026-03-27T10:00:25.499108,1186.7,1188.7,1000.0,1000.0,TARGET_HIT,24.168941,True,True,False,False,reconciled,,PAPER-ENTRY-13,PAPER-EXIT-14,4.25,-8.350000000000136,PRE_1PM,CONTINUATION,PUT,0.0,-2.25,,20260327T100001_BFO_SENSEX2640274400PE_CONTINUATION_PUT_PUT
