impulse_type,impulse_horizon_seconds,underlying_threshold_points,entry_lag_seconds,strike_bucket,max_hold_seconds,spread_pct_threshold,depth_threshold,event_count,tradable_event_count,harvest_3pt_rate,avg_mfe,avg_mae,net_expectancy_after_0_5_cost,worst_day_expectancy
U_3S_30PTS,3,30.0,0,ATM_100,10,0.015,250,7,7,0.14285714285714285,1.0928571428571423,-1.3857142857142841,-0.3928571428571396,-0.3928571428571396
U_2S_15PTS,2,15.0,1,ATM_100,5,0.015,500,20,20,0.1,1.1075000000000002,-0.7850000000000003,-0.39500000000000063,-0.39500000000000063
U_2S_25PTS,2,25.0,1,ATM_200,5,0.01,250,14,14,0.14285714285714285,1.0535714285714277,-0.828571428571428,-0.3964285714285692,-0.3964285714285692
U_2S_25PTS,2,25.0,1,ATM_200,5,0.015,250,14,14,0.14285714285714285,1.0535714285714277,-0.828571428571428,-0.3964285714285692,-0.3964285714285692
U_1S_10PTS,1,10.0,2,ATM_100,10,0.01,500,34,34,0.20588235294117646,1.7529411764705884,-1.8161764705882346,-0.3985294117647051,-1.5
U_1S_10PTS,1,10.0,3,ATM,5,0.005,250,36,36,0.25,1.8069444444444445,-2.17083333333333,-0.3986111111111095,-3.3000000000000114
U_3S_40PTS,3,40.0,3,ATM_200,5,0.015,250,1,1,0.0,0.09999999999999964,-0.3000000000000007,-0.40000000000000036,-0.40000000000000036
U_3S_40PTS,3,40.0,3,ATM_200,10,0.015,250,1,1,0.0,0.09999999999999964,-0.3000000000000007,-0.40000000000000036,-0.40000000000000036
U_5S_30PTS,5,30.0,2,ATM,5,0.005,250,3,3,0.6666666666666666,4.249999999999996,-1.1166666666666742,-0.4000000000000057,-0.4000000000000057
U_5S_30PTS,5,30.0,2,ATM,5,0.01,250,3,3,0.6666666666666666,4.249999999999996,-1.1166666666666742,-0.4000000000000057,-0.4000000000000057
U_5S_30PTS,5,30.0,2,ATM,5,0.015,250,3,3,0.6666666666666666,4.249999999999996,-1.1166666666666742,-0.4000000000000057,-0.4000000000000057
U_1S_10PTS,1,10.0,1,ATM_200,3,0.005,500,53,53,0.03773584905660377,0.6650943396226421,-0.55188679245283,-0.40094339622641373,-0.4096153846153835
U_2S_15PTS,2,15.0,0,ATM_200,10,0.015,500,64,64,0.09375,1.2999999999999998,-1.1617187500000004,-0.4015625000000002,-0.4031746031746032
U_2S_15PTS,2,15.0,0,ATM_200,5,0.015,500,64,64,0.046875,0.9523437499999997,-0.67734375,-0.40234375000000033,-0.40396825396825414
U_1S_10PTS,1,10.0,0,ATM_200,5,0.005,250,114,114,0.11403508771929824,1.2127192982456136,-1.0337719298245616,-0.4039473684210531,-3.9500000000000455
U_2S_20PTS,2,20.0,0,ATM_200,3,0.005,250,31,31,0.06451612903225806,0.8532258064516123,-0.9129032258064528,-0.4048387096774205,-2.1000000000000227
U_1S_10PTS,1,10.0,2,ATM_100,3,0.005,500,26,26,0.07692307692307693,0.961538461538461,-1.0346153846153836,-0.40576923076922927,-2.4499999999999886
U_1S_15PTS,1,15.0,1,ATM_100,3,0.015,250,33,33,0.12121212121212122,1.0378787878787885,-0.7984848484848477,-0.40606060606060335,-1.3000000000000114
U_5S_30PTS,5,30.0,0,ATM_100,10,0.005,250,15,15,0.13333333333333333,2.613333333333335,-2.139999999999998,-0.40666666666666296,-0.40666666666666296
U_1S_20PTS,1,20.0,1,ATM_200,5,0.01,500,14,14,0.07142857142857142,0.9821428571428567,-0.6714285714285712,-0.4071428571428571,-0.4071428571428571
U_1S_20PTS,1,20.0,1,ATM_200,5,0.015,500,14,14,0.07142857142857142,0.9821428571428567,-0.6714285714285712,-0.4071428571428571,-0.4071428571428571
U_1S_20PTS,1,20.0,0,ATM,5,0.01,250,7,7,0.2857142857142857,2.4285714285714306,-1.7071428571428586,-0.40714285714285736,-0.40714285714285736
U_1S_20PTS,1,20.0,0,ATM,5,0.015,250,7,7,0.2857142857142857,2.4285714285714306,-1.7071428571428586,-0.40714285714285736,-0.40714285714285736
U_1S_10PTS,1,10.0,1,ATM_100,5,0.005,250,93,93,0.21505376344086022,1.72741935483871,-1.4182795698924722,-0.4086021505376341,-3.0
U_3S_20PTS,3,20.0,0,ATM_100,5,0.01,250,50,50,0.18,1.658999999999999,-1.4249999999999998,-0.40900000000000136,-0.900000000000091
ACCEL_SPIKE,3,20.0,1,ATM_200,3,0.005,250,54,54,0.16666666666666666,1.1712962962962965,-1.0157407407407404,-0.4092592592592578,-22.799999999999955
U_3S_20PTS,3,20.0,3,ATM_100,5,0.015,500,20,20,0.15,1.4650000000000005,-1.0775000000000001,-0.41000000000000136,-0.43684210526316053
U_1S_15PTS,1,15.0,2,ATM_100,5,0.015,500,18,18,0.1111111111111111,1.6027777777777774,-1.6166666666666663,-0.4111111111111121,-0.5
U_2S_15PTS,2,15.0,0,ATM_100,10,0.015,250,71,71,0.3380281690140845,2.9507042253521107,-2.3823943661971834,-0.41267605633802756,-0.75
U_2S_20PTS,2,20.0,3,ATM_100,10,0.005,500,7,7,0.14285714285714285,1.8714285714285768,-2.864285714285717,-0.414285714285707,-0.6416666666666657
ACCEL_SPIKE,3,20.0,1,ATM,3,0.005,250,10,10,0.2,2.0300000000000025,-1.834999999999995,-0.4149999999999949,-7.399999999999977
U_2S_15PTS,2,15.0,1,ATM,5,0.005,500,3,3,0.3333333333333333,1.283333333333336,-0.7833333333333314,-0.4166666666666619,-0.4166666666666619
U_2S_20PTS,2,20.0,2,ATM,10,0.005,500,3,3,0.0,1.3166666666666724,-1.9666666666666661,-0.4166666666666643,-0.4166666666666643
U_2S_20PTS,2,20.0,2,ATM,10,0.01,500,3,3,0.0,1.3166666666666724,-1.9666666666666661,-0.4166666666666643,-0.4166666666666643
ACCEL_SPIKE,3,20.0,0,ATM_100,3,0.005,250,45,45,0.1111111111111111,1.151111111111111,-0.9222222222222205,-0.416666666666666,-0.4609756097560963
ACCEL_SPIKE,3,20.0,2,ATM_200,10,0.005,250,53,53,0.2830188679245283,2.1452830188679237,-2.075471698113207,-0.4169811320754717,-0.4169811320754717
U_3S_20PTS,3,20.0,0,ATM_100,10,0.005,250,46,46,0.2826086956521739,2.6304347826086945,-2.2271739130434773,-0.41739130434782445,-0.8666666666666742
U_1S_10PTS,1,10.0,2,ATM_200,10,0.01,500,78,78,0.14102564102564102,1.3878205128205126,-1.3147435897435897,-0.41794871794871824,-0.41818181818181865
U_2S_20PTS,2,20.0,2,ATM,10,0.015,250,15,15,0.3333333333333333,2.75666666666667,-2.2666666666666617,-0.4199999999999951,-7.399999999999977
U_1S_15PTS,1,15.0,3,ATM_200,3,0.005,500,15,15,0.06666666666666667,0.8066666666666679,-0.7133333333333333,-0.41999999999999943,-0.41999999999999943
U_1S_10PTS,1,10.0,2,ATM_200,10,0.015,500,83,83,0.13253012048192772,1.348192771084337,-1.2789156626506026,-0.42228915662650635,-0.4225609756097566
U_2S_15PTS,2,15.0,0,ATM_200,5,0.01,500,60,60,0.05,0.968333333333333,-0.7058333333333334,-0.4225000000000004,-0.42457627118644087
U_1S_15PTS,1,15.0,2,ATM,10,0.005,250,11,11,0.36363636363636365,4.609090909090907,-3.013636363636361,-0.42272727272727,-3.1499999999999773
U_1S_15PTS,1,15.0,0,ATM_200,10,0.01,250,52,52,0.19230769230769232,1.9874999999999994,-1.4875000000000005,-0.4230769230769236,-1.3000000000000114
U_2S_15PTS,2,15.0,0,ATM_200,10,0.01,500,60,60,0.1,1.3391666666666664,-1.214166666666667,-0.42333333333333356,-0.42542372881355933
U_1S_10PTS,1,10.0,3,ATM,10,0.005,250,36,36,0.4166666666666667,2.794444444444446,-2.963888888888887,-0.42361111111110833,-3.125
U_2S_20PTS,2,20.0,3,ATM_200,10,0.01,500,19,19,0.15789473684210525,1.405263157894737,-1.5815789473684214,-0.42368421052631666,-0.42368421052631666
U_2S_15PTS,2,15.0,0,ATM_200,3,0.015,250,115,115,0.02608695652173913,0.7113043478260868,-0.6782608695652176,-0.42391304347826064,-2.0250000000000057
ACCEL_SPIKE,3,20.0,0,ATM_100,10,0.005,250,45,45,0.28888888888888886,2.644444444444444,-2.228888888888888,-0.4255555555555538,-0.8666666666666742
U_5S_30PTS,5,30.0,0,ATM_100,10,0.015,250,19,19,0.15789473684210525,2.5078947368421067,-2.205263157894735,-0.4263157894736812,-0.4263157894736812
U_2S_15PTS,2,15.0,3,ATM_200,10,0.01,500,51,51,0.19607843137254902,1.5450980392156868,-1.6598039215686275,-0.4264705882352941,-0.4264705882352941
U_2S_15PTS,2,15.0,0,ATM_200,3,0.01,250,111,111,0.02702702702702703,0.7229729729729727,-0.6941441441441443,-0.4265765765765763,-2.0250000000000057
U_3S_20PTS,3,20.0,0,ATM_100,3,0.01,500,14,14,0.07142857142857142,0.7785714285714296,-0.7571428571428566,-0.42857142857142844,-0.42857142857142844
U_2S_15PTS,2,15.0,2,ATM_100,10,0.015,250,69,69,0.3188405797101449,2.8536231884057965,-2.463768115942029,-0.42898550724637674,-0.975000000000005
U_3S_20PTS,3,20.0,2,ATM_200,5,0.015,250,70,70,0.14285714285714285,1.2485714285714273,-1.126428571428571,-0.43071428571428627,-0.4307142857142863
U_1S_10PTS,1,10.0,2,ATM_100,10,0.005,500,26,26,0.19230769230769232,1.7576923076923083,-2.0346153846153836,-0.4307692307692296,-1.5
ACCEL_SPIKE,3,20.0,3,ATM_100,3,0.015,250,50,50,0.08,1.0470000000000015,-0.9989999999999969,-0.4309999999999972,-1.849999999999909
U_5S_30PTS,5,30.0,2,ATM_200,5,0.005,500,8,8,0.125,1.2187500000000009,-0.8874999999999984,-0.43125000000000036,-0.43125000000000036
U_1S_10PTS,1,10.0,2,ATM_100,10,0.015,500,41,41,0.17073170731707318,1.581707317073171,-1.710975609756097,-0.43170731707317,-1.5
U_1S_15PTS,1,15.0,2,ATM,10,0.015,250,17,17,0.23529411764705882,3.4029411764705872,-2.394117647058822,-0.4323529411764689,-3.1499999999999773
U_1S_20PTS,1,20.0,0,ATM_200,3,0.005,500,3,3,0.0,0.5833333333333309,-0.6333333333333329,-0.43333333333333357,-0.43333333333333357
ACCEL_SPIKE,3,20.0,1,ATM,5,0.015,250,16,16,0.125,1.8062500000000017,-2.206249999999996,-0.43437499999999785,-7.399999999999977
U_2S_15PTS,2,15.0,0,ATM_100,10,0.01,500,13,13,0.3076923076923077,1.9923076923076921,-1.5807692307692305,-0.4346153846153848,-0.4346153846153848
U_3S_20PTS,3,20.0,0,ATM_200,3,0.005,250,53,53,0.018867924528301886,0.7094339622641503,-0.7990566037735846,-0.43490566037735817,-1.0
U_2S_15PTS,2,15.0,1,ATM_200,5,0.01,250,106,106,0.08490566037735849,1.05188679245283,-0.9165094339622636,-0.43632075471698095,-0.5455882352941178
U_2S_15PTS,2,15.0,1,ATM_200,5,0.015,250,106,106,0.08490566037735849,1.05188679245283,-0.9165094339622636,-0.43632075471698095,-0.5455882352941178
U_2S_15PTS,2,15.0,3,ATM_100,3,0.005,500,16,16,0.125,1.5156250000000024,-1.1749999999999914,-0.4374999999999931,-1.849999999999909
ACCEL_SPIKE,3,20.0,2,ATM_200,5,0.01,250,65,65,0.15384615384615385,1.2946153846153836,-1.1907692307692301,-0.43769230769230827,-0.43769230769230827
ACCEL_SPIKE,3,20.0,0,ATM_100,3,0.01,250,47,47,0.10638297872340426,1.1372340425531915,-0.9372340425531898,-0.43829787234042483,-0.4825581395348824
ACCEL_SPIKE,3,20.0,2,ATM_200,5,0.015,250,66,66,0.15151515151515152,1.2765151515151505,-1.1757575757575753,-0.4409090909090915,-0.4409090909090915
U_2S_15PTS,2,15.0,2,ATM_100,10,0.01,250,65,65,0.3384615384615385,2.9984615384615374,-2.5846153846153848,-0.44230769230769224,-0.975000000000005
U_1S_15PTS,1,15.0,3,ATM_100,3,0.005,500,7,7,0.0,1.4500000000000064,-1.0642857142856994,-0.44285714285712835,-1.849999999999909
U_2S_25PTS,2,25.0,3,ATM_100,10,0.005,250,7,7,0.14285714285714285,1.4928571428571433,-3.0928571428571376,-0.442857142857139,-5.149999999999977
U_2S_25PTS,2,25.0,3,ATM_100,10,0.01,250,7,7,0.14285714285714285,1.4928571428571433,-3.0928571428571376,-0.442857142857139,-5.149999999999977
U_2S_25PTS,2,25.0,3,ATM_100,10,0.015,250,7,7,0.14285714285714285,1.4928571428571433,-3.0928571428571376,-0.442857142857139,-5.149999999999977
U_3S_20PTS,3,20.0,1,ATM_100,5,0.005,500,10,10,0.1,1.2499999999999993,-1.4599999999999997,-0.44500000000000134,-0.44500000000000134
ACCEL_SPIKE,3,20.0,1,ATM_100,5,0.005,500,10,10,0.1,1.2499999999999993,-1.4599999999999997,-0.44500000000000134,-0.44500000000000134
U_1S_10PTS,1,10.0,1,ATM_100,5,0.015,250,112,112,0.1875,1.6441964285714288,-1.3754464285714276,-0.4455357142857138,-3.0
U_2S_20PTS,2,20.0,2,ATM,3,0.005,250,12,12,0.16666666666666666,1.370833333333336,-1.66666666666666,-0.4458333333333269,-7.399999999999977
ACCEL_SPIKE,3,20.0,3,ATM_200,10,0.015,500,28,28,0.17857142857142858,1.5553571428571427,-1.4428571428571435,-0.44821428571428645,-0.4482142857142865
U_5S_30PTS,5,30.0,1,ATM_200,10,0.005,250,29,29,0.2413793103448276,1.6068965517241378,-1.7068965517241375,-0.448275862068965,-0.448275862068965
U_1S_15PTS,1,15.0,3,ATM_200,3,0.015,500,30,30,0.03333333333333333,0.6900000000000006,-0.6166666666666665,-0.4483333333333331,-0.4483333333333331
U_3S_40PTS,3,40.0,0,ATM_200,10,0.01,250,1,1,0.0,0.049999999999998934,-0.3500000000000014,-0.45000000000000107,-0.45000000000000107
U_3S_40PTS,3,40.0,0,ATM_200,10,0.015,250,1,1,0.0,0.049999999999998934,-0.3500000000000014,-0.45000000000000107,-0.45000000000000107
U_3S_20PTS,3,20.0,3,ATM_100,5,0.01,500,17,17,0.17647058823529413,1.6441176470588243,-1.211764705882353,-0.4500000000000015,-0.48437500000000305
U_3S_20PTS,3,20.0,3,ATM_100,5,0.005,500,13,13,0.23076923076923078,1.9961538461538475,-1.4,-0.45000000000000173,-0.4958333333333371
U_2S_20PTS,2,20.0,0,ATM_100,5,0.01,250,31,31,0.25806451612903225,2.0241935483870943,-1.6983870967741952,-0.4500000000000019,-0.900000000000091
U_1S_10PTS,1,10.0,3,ATM_200,3,0.005,500,48,48,0.0625,0.8041666666666666,-0.7416666666666668,-0.45104166666666695,-0.45104166666666695
U_3S_20PTS,3,20.0,0,ATM_100,10,0.01,250,50,50,0.26,2.489999999999999,-2.1639999999999993,-0.45199999999999846,-0.8666666666666742
U_3S_20PTS,3,20.0,0,ATM_100,3,0.005,250,46,46,0.10869565217391304,1.0978260869565217,-0.9239130434782593,-0.4521739130434778,-1.3000000000000114
ACCEL_SPIKE,3,20.0,0,ATM_100,10,0.01,250,47,47,0.2765957446808511,2.572340425531914,-2.2095744680851057,-0.4531914893617004,-0.8666666666666742
ACCEL_SPIKE,3,20.0,3,ATM_200,3,0.015,250,72,72,0.08333333333333333,0.8145833333333342,-0.7694444444444442,-0.4534722222222214,-0.61249999999999
ACCEL_SPIKE,3,20.0,3,ATM_200,3,0.005,250,55,55,0.10909090909090909,0.9009090909090921,-0.8572727272727269,-0.4545454545454534,-0.61249999999999
U_2S_20PTS,2,20.0,2,ATM,5,0.015,250,15,15,0.2,1.6866666666666674,-1.7199999999999953,-0.4566666666666604,-7.399999999999977
U_1S_10PTS,1,10.0,1,ATM_200,3,0.01,500,87,87,0.022988505747126436,0.6252873563218393,-0.5160919540229884,-0.4568965517241371,-0.4627906976744179
U_2S_25PTS,2,25.0,1,ATM_200,10,0.005,500,6,6,0.16666666666666666,1.0666666666666664,-1.1666666666666667,-0.45833333333333276,-0.45833333333333276
ACCEL_SPIKE,3,20.0,3,ATM_200,3,0.015,500,28,28,0.10714285714285714,0.7982142857142855,-0.7178571428571429,-0.45892857142857174,-0.45892857142857174
U_1S_10PTS,1,10.0,1,ATM_100,5,0.01,250,105,105,0.2,1.7142857142857146,-1.4542857142857133,-0.4590476190476186,-3.0
ACCEL_SPIKE,3,20.0,0,ATM_100,3,0.01,500,11,11,0.09090909090909091,0.9136363636363641,-0.8181818181818177,-0.459090909090909,-0.459090909090909
U_2S_20PTS,2,20.0,2,ATM,10,0.01,250,14,14,0.35714285714285715,2.8857142857142892,-2.424999999999994,-0.46071428571428036,-7.399999999999977
ACCEL_SPIKE,3,20.0,0,ATM_100,3,0.015,250,51,51,0.09803921568627451,1.0578431372549018,-0.8892156862745083,-0.46176470588235224,-0.5042553191489351
U_3S_20PTS,3,20.0,0,ATM_100,3,0.01,250,50,50,0.1,1.058,-0.9319999999999985,-0.46199999999999947,-1.3000000000000114
U_2S_20PTS,2,20.0,1,ATM_100,10,0.005,500,8,8,0.25,2.275000000000001,-2.08125,-0.4624999999999986,-0.4624999999999986
U_2S_20PTS,2,20.0,1,ATM_100,10,0.01,500,8,8,0.25,2.275000000000001,-2.08125,-0.4624999999999986,-0.4624999999999986
ACCEL_SPIKE,3,20.0,2,ATM_100,5,0.005,500,12,12,0.08333333333333333,0.9750000000000002,-1.2874999999999979,-0.46249999999999974,-0.5
U_1S_10PTS,1,10.0,2,ATM_200,3,0.005,500,55,55,0.05454545454545454,0.669090909090908,-0.6036363636363634,-0.4627272727272733,-0.4842592592592596
U_1S_10PTS,1,10.0,1,ATM_200,10,0.01,500,87,87,0.11494252873563218,1.2948275862068968,-1.2373563218390806,-0.46321839080459765,-0.4651162790697674
U_1S_15PTS,1,15.0,3,ATM_200,10,0.005,500,15,15,0.2,1.4800000000000006,-1.2366666666666661,-0.46333333333333243,-0.46333333333333243
ACCEL_SPIKE,3,20.0,3,ATM_200,3,0.01,250,67,67,0.08955223880597014,0.8358208955223889,-0.8089552238805967,-0.4634328358208946,-0.61249999999999
U_1S_15PTS,1,15.0,3,ATM_200,3,0.015,250,59,59,0.06779661016949153,0.8203389830508471,-0.7161016949152543,-0.46355932203389855,-0.46355932203389866
U_3S_20PTS,3,20.0,3,ATM_100,5,0.005,250,44,44,0.20454545454545456,1.5556818181818188,-1.5681818181818168,-0.46477272727272717,-3.1499999999999915
U_3S_20PTS,3,20.0,3,ATM_200,3,0.01,250,71,71,0.08450704225352113,0.8140845070422541,-0.7830985915492956,-0.4647887323943654,-0.61249999999999
U_3S_20PTS,3,20.0,0,ATM_100,3,0.015,500,19,19,0.05263157894736842,0.6315789473684218,-0.6315789473684208,-0.46578947368421053,-0.46578947368421053
U_1S_15PTS,1,15.0,2,ATM_200,3,0.005,500,19,19,0.05263157894736842,0.5999999999999993,-0.586842105263157,-0.4657894736842107,-0.5305555555555551
U_2S_25PTS,2,25.0,1,ATM_200,3,0.005,500,6,6,0.16666666666666666,0.6166666666666671,-0.6583333333333338,-0.4666666666666668,-0.4666666666666668
U_5S_30PTS,5,30.0,3,ATM_200,10,0.005,500,12,12,0.08333333333333333,1.1458333333333333,-1.9458333333333322,-0.4666666666666668,-0.4666666666666668
U_3S_20PTS,3,20.0,2,ATM_200,5,0.01,250,68,68,0.14705882352941177,1.2470588235294107,-1.159558823529411,-0.466911764705883,-0.46691176470588297
U_5S_30PTS,5,30.0,1,ATM_200,3,0.015,250,35,35,0.08571428571428572,0.7214285714285711,-0.7585714285714273,-0.46714285714285636,-0.46714285714285636
U_1S_15PTS,1,15.0,1,ATM_100,3,0.005,250,28,28,0.14285714285714285,1.0839285714285718,-0.8874999999999991,-0.46785714285713986,-1.3000000000000114
U_1S_20PTS,1,20.0,3,ATM_200,3,0.005,250,11,11,0.09090909090909091,0.9545454545454549,-0.995454545454545,-0.4681818181818174,-0.4681818181818174
ACCEL_SPIKE,3,20.0,3,ATM_100,10,0.005,500,12,12,0.25,2.320833333333337,-2.0833333333333344,-0.47083333333332994,-0.6000000000000004
U_1S_20PTS,1,20.0,3,ATM_200,3,0.01,250,19,19,0.05263157894736842,0.7578947368421055,-0.7263157894736837,-0.47105263157894695,-0.47105263157894695
U_1S_20PTS,1,20.0,3,ATM_200,3,0.015,250,19,19,0.05263157894736842,0.7578947368421055,-0.7263157894736837,-0.47105263157894695,-0.47105263157894695
U_3S_20PTS,3,20.0,3,ATM_200,3,0.015,250,75,75,0.08,0.7906666666666672,-0.7566666666666665,-0.4713333333333325,-0.61249999999999
U_2S_15PTS,2,15.0,3,ATM_100,10,0.015,500,21,21,0.23809523809523808,1.9642857142857166,-1.9309523809523805,-0.47142857142856925,-0.5424999999999999
U_3S_20PTS,3,20.0,0,ATM_100,3,0.015,250,55,55,0.09090909090909091,0.9818181818181818,-0.8727272727272715,-0.47181818181818136,-1.3000000000000114
ACCEL_SPIKE,3,20.0,3,ATM_100,5,0.015,250,50,50,0.2,1.5830000000000013,-1.378999999999999,-0.47199999999999953,-3.1499999999999915
U_3S_20PTS,3,20.0,2,ATM,5,0.015,500,9,9,0.1111111111111111,0.8499999999999935,-1.1666666666666663,-0.47222222222222765,-0.6312500000000004
U_1S_20PTS,1,20.0,0,ATM_200,3,0.015,250,13,13,0.0,0.8846153846153837,-0.8884615384615391,-0.47307692307692384,-0.47307692307692384
U_5S_30PTS,5,30.0,1,ATM_200,5,0.005,500,14,14,0.07142857142857142,0.8499999999999994,-1.2428571428571413,-0.47499999999999865,-0.47499999999999865
U_2S_20PTS,2,20.0,3,ATM,3,0.01,500,2,2,0.0,0.349999999999989,-0.2999999999999998,-0.4750000000000112,-1.0999999999999996
U_2S_20PTS,2,20.0,3,ATM,3,0.015,500,2,2,0.0,0.349999999999989,-0.2999999999999998,-0.4750000000000112,-1.0999999999999996
U_2S_15PTS,2,15.0,0,ATM_100,10,0.01,250,67,67,0.34328358208955223,3.042537313432834,-2.4985074626865678,-0.47537313432835754,-0.75
U_3S_20PTS,3,20.0,2,ATM_100,5,0.005,500,11,11,0.09090909090909091,1.0454545454545454,-1.4045454545454523,-0.4772727272727273,-0.5
U_1S_10PTS,1,10.0,1,ATM_200,3,0.015,500,90,90,0.022222222222222223,0.6050000000000002,-0.521111111111111,-0.47777777777777697,-0.48370786516853864
U_2S_20PTS,2,20.0,2,ATM_200,5,0.01,500,16,16,0.0,0.899999999999999,-0.9593749999999991,-0.47812499999999847,-0.5333333333333332
U_2S_20PTS,2,20.0,2,ATM,5,0.01,250,14,14,0.21428571428571427,1.7392857142857152,-1.8428571428571379,-0.48214285714285027,-7.399999999999977
U_3S_30PTS,3,30.0,1,ATM_200,3,0.01,250,14,14,0.07142857142857142,0.6535714285714286,-0.8535714285714296,-0.4821428571428559,-0.4821428571428559
U_3S_30PTS,3,30.0,1,ATM_200,3,0.015,250,14,14,0.07142857142857142,0.6535714285714286,-0.8535714285714296,-0.4821428571428559,-0.4821428571428559
U_2S_20PTS,2,20.0,0,ATM_200,10,0.015,250,51,51,0.19607843137254902,1.6862745098039214,-1.583333333333334,-0.4823529411764705,-1.3000000000000114
U_3S_30PTS,3,30.0,2,ATM_200,5,0.015,500,7,7,0.14285714285714285,0.9642857142857134,-0.6714285714285716,-0.4857142857142864,-0.4857142857142864
ACCEL_SPIKE,3,20.0,2,ATM,5,0.015,250,21,21,0.23809523809523808,1.2238095238095252,-1.323809523809522,-0.4880952380952343,-0.642105263157893
U_1S_10PTS,1,10.0,0,ATM_200,10,0.005,250,114,114,0.17543859649122806,1.867105263157894,-1.7219298245614039,-0.4890350877192985,-1.240000000000009
U_1S_10PTS,1,10.0,1,ATM_200,10,0.005,500,53,53,0.1509433962264151,1.471698113207547,-1.3377358490566038,-0.4896226415094339,-0.49326923076923046
ACCEL_SPIKE,3,20.0,0,ATM_100,5,0.015,500,15,15,0.13333333333333333,1.2233333333333338,-1.1466666666666663,-0.4900000000000002,-0.4900000000000002
ACCEL_SPIKE,3,20.0,3,ATM_100,3,0.01,250,46,46,0.08695652173913043,1.0663043478260887,-1.0782608695652138,-0.49021739130434483,-1.849999999999909
U_1S_10PTS,1,10.0,1,ATM_200,10,0.015,500,90,90,0.1111111111111111,1.255,-1.2372222222222222,-0.49222222222222217,-0.49438202247191004
U_5S_30PTS,5,30.0,1,ATM_200,3,0.01,250,33,33,0.09090909090909091,0.733333333333333,-0.7984848484848472,-0.49393939393939323,-0.49393939393939323
ACCEL_SPIKE,3,20.0,3,ATM_200,3,0.01,500,25,25,0.12,0.7959999999999997,-0.79,-0.4960000000000003,-0.4960000000000004
U_2S_15PTS,2,15.0,3,ATM_100,3,0.005,250,70,70,0.12857142857142856,1.2378571428571437,-1.0385714285714263,-0.4964285714285701,-1.849999999999909
U_3S_20PTS,3,20.0,3,ATM_200,3,0.005,250,57,57,0.10526315789473684,0.8587719298245624,-0.8499999999999995,-0.49736842105263046,-0.61249999999999
U_1S_10PTS,1,10.0,2,ATM_200,3,0.01,500,78,78,0.038461538461538464,0.6102564102564096,-0.523076923076923,-0.49807692307692353,-0.5136363636363639
U_1S_15PTS,1,15.0,3,ATM_200,3,0.01,250,54,54,0.07407407407407407,0.8305555555555552,-0.7685185185185186,-0.4981481481481485,-0.4981481481481485
U_1S_20PTS,1,20.0,0,ATM_100,5,0.005,250,11,11,0.2727272727272727,1.795454545454546,-1.7000000000000015,-0.5000000000000013,-0.5000000000000013
U_3S_20PTS,3,20.0,0,ATM_100,5,0.015,500,19,19,0.10526315789473684,1.0605263157894746,-1.0289473684210524,-0.502631578947368,-0.502631578947368
U_2S_20PTS,2,20.0,3,ATM_200,3,0.015,250,45,45,0.08888888888888889,0.9311111111111106,-0.8522222222222222,-0.5044444444444448,-0.5136363636363641
U_2S_20PTS,2,20.0,0,ATM_200,10,0.01,250,49,49,0.20408163265306123,1.6989795918367343,-1.6285714285714294,-0.5071428571428571,-1.3000000000000114
U_2S_20PTS,2,20.0,3,ATM_200,3,0.01,250,42,42,0.09523809523809523,0.9619047619047614,-0.9000000000000001,-0.5071428571428576,-0.5170731707317079
U_1S_10PTS,1,10.0,2,ATM_200,3,0.015,500,83,83,0.03614457831325301,0.5873493975903608,-0.5192771084337349,-0.507228915662651,-0.5219512195121954
ACCEL_SPIKE,3,20.0,2,ATM,5,0.01,250,20,20,0.25,1.2375000000000014,-1.3899999999999981,-0.507499999999996,-0.6722222222222203
U_1S_10PTS,1,10.0,3,ATM_200,3,0.015,500,82,82,0.036585365853658534,0.6378048780487804,-0.6676829268292683,-0.5097560975609757,-0.5097560975609757
U_2S_20PTS,2,20.0,3,ATM_200,3,0.005,250,32,32,0.125,1.0343749999999998,-0.965625,-0.5109375000000003,-0.5241935483870971
ACCEL_SPIKE,3,20.0,3,ATM_100,5,0.01,250,46,46,0.21739130434782608,1.6347826086956532,-1.4782608695652162,-0.5152173913043473,-3.1499999999999915
U_2S_15PTS,2,15.0,2,ATM,5,0.015,250,29,29,0.1724137931034483,1.5896551724137926,-1.5879310344827564,-0.5155172413793101,-2.3333333333333335
U_1S_10PTS,1,10.0,3,ATM_200,10,0.015,250,160,160,0.20625,1.6768749999999997,-1.8871875000000002,-0.5156249999999998,-3.0500000000000114
U_3S_20PTS,3,20.0,1,ATM_100,5,0.005,250,44,44,0.1590909090909091,1.6045454545454552,-1.5022727272727268,-0.5159090909090915,-0.5761904761904768
U_1S_20PTS,1,20.0,1,ATM_100,5,0.005,500,3,3,0.0,0.3000000000000019,-0.8833333333333329,-0.5166666666666634,-0.5166666666666634
U_1S_20PTS,1,20.0,1,ATM_100,5,0.01,500,3,3,0.0,0.3000000000000019,-0.8833333333333329,-0.5166666666666634,-0.5166666666666634
U_1S_15PTS,1,15.0,2,ATM,10,0.01,250,15,15,0.26666666666666666,3.5433333333333317,-2.609999999999998,-0.5166666666666646,-3.1499999999999773
U_2S_25PTS,2,25.0,3,ATM_200,3,0.01,250,14,14,0.07142857142857142,0.9749999999999994,-0.9250000000000005,-0.5178571428571431,-0.5178571428571431
